iso3_country,country_name,year,sector,sector_clean,gas,emissions
BHR,BHR,2019,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32985944.579863023
BHR,BHR,2019,manufacturing,Manufacturing,co2e_100yr,4985963.021721935
BHR,BHR,2019,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2019,power,Power,co2e_100yr,23509663.78659808
BHR,BHR,2019,transportation,Transportation,co2e_100yr,5654897.634031929
BHR,BHR,2019,waste,Waste,co2e_100yr,712255.4506536758
BHR,BHR,2020,agriculture,Agriculture,co2e_100yr,41456.20358449324
BHR,BHR,2020,buildings,Buildings,co2e_100yr,249412.17029826785
BHR,BHR,2020,fluorinated-gases,Fluorinated Gases,co2e_100yr,1969715.197291
BHR,BHR,2020,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32501008.241773248
BHR,BHR,2020,manufacturing,Manufacturing,co2e_100yr,5271682.526015211
BHR,BHR,2020,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2020,power,Power,co2e_100yr,23511735.44359591
BHR,BHR,2020,transportation,Transportation,co2e_100yr,5099080.083614237
BHR,BHR,2020,waste,Waste,co2e_100yr,730746.1250535266
BHR,BHR,2021,agriculture,Agriculture,co2e_100yr,43505.71520999998
BHR,BHR,2021,buildings,Buildings,co2e_100yr,244952.112926
BHR,BHR,2021,fluorinated-gases,Fluorinated Gases,co2e_100yr,2133642.6081929985
BHR,BHR,2021,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32110152.853503782
BHR,BHR,2021,manufacturing,Manufacturing,co2e_100yr,7521482.784627268
BHR,BHR,2021,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2021,power,Power,co2e_100yr,23879804.919891845
BHR,BHR,2021,transportation,Transportation,co2e_100yr,5828094.485769207
BHR,BHR,2021,waste,Waste,co2e_100yr,753508.0683503096
BHR,BHR,2022,agriculture,Agriculture,co2e_100yr,44348.69630999999
BHR,BHR,2022,buildings,Buildings,co2e_100yr,242704.18828200005
BHR,BHR,2022,fluorinated-gases,Fluorinated Gases,co2e_100yr,2293282.229358999
BHR,BHR,2022,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32239657.76143276
BHR,BHR,2022,manufacturing,Manufacturing,co2e_100yr,7610815.437709557
BHR,BHR,2022,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2022,power,Power,co2e_100yr,24945388.078183223
BHR,BHR,2022,transportation,Transportation,co2e_100yr,6614802.671586719
BHR,BHR,2022,waste,Waste,co2e_100yr,778595.1228900376
BHR,BHR,2023,agriculture,Agriculture,co2e_100yr,43878.17387999999
BHR,BHR,2023,buildings,Buildings,co2e_100yr,242668.213386
BHR,BHR,2023,fluorinated-gases,Fluorinated Gases,co2e_100yr,2453951.979858999
BHR,BHR,2023,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32037973.31544919
BHR,BHR,2023,manufacturing,Manufacturing,co2e_100yr,7896623.208417083
BHR,BHR,2023,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2023,power,Power,co2e_100yr,24951594.324996047
BHR,BHR,2023,transportation,Transportation,co2e_100yr,6287911.039107671
BHR,BHR,2023,waste,Waste,co2e_100yr,802546.5587035082
BHR,BHR,2024,agriculture,Agriculture,co2e_100yr,43417.71081
BHR,BHR,2024,buildings,Buildings,co2e_100yr,246150.68638
BHR,BHR,2024,fluorinated-gases,Fluorinated Gases,co2e_100yr,2614106.670175
BHR,BHR,2024,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32179877.58796202
BHR,BHR,2024,manufacturing,Manufacturing,co2e_100yr,7748349.809183132
BHR,BHR,2024,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2024,power,Power,co2e_100yr,25007648.581479277
BHR,BHR,2024,transportation,Transportation,co2e_100yr,6078727.38022887
BHR,BHR,2024,waste,Waste,co2e_100yr,813595.7432350974
BHR,BHR,2025,agriculture,Agriculture,co2e_100yr,43417.69988999999
BHR,BHR,2025,buildings,Buildings,co2e_100yr,249635.531098
BHR,BHR,2025,fluorinated-gases,Fluorinated Gases,co2e_100yr,2614106.670174999
BHR,BHR,2025,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,32915958.3494029
BHR,BHR,2025,manufacturing,Manufacturing,co2e_100yr,7771725.7184580015
BHR,BHR,2025,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHR,BHR,2025,power,Power,co2e_100yr,24949979.581479277
BHR,BHR,2025,transportation,Transportation,co2e_100yr,6587606.624385277
BHR,BHR,2025,waste,Waste,co2e_100yr,823940.9983394502
BHS,BHS,2015,agriculture,Agriculture,co2e_100yr,13616.699999999992
BHS,BHS,2015,buildings,Buildings,co2e_100yr,100579.89807221602
BHS,BHS,2015,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2015,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BHS,BHS,2015,manufacturing,Manufacturing,co2e_100yr,29180.756831853698
BHS,BHS,2015,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2015,power,Power,co2e_100yr,1696600.14983
BHS,BHS,2015,transportation,Transportation,co2e_100yr,2622789.952709054
BHS,BHS,2015,waste,Waste,co2e_100yr,288003.9389095084
BHS,BHS,2016,agriculture,Agriculture,co2e_100yr,13510.499999999998
BHS,BHS,2016,buildings,Buildings,co2e_100yr,125524.43062838026
BHS,BHS,2016,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2016,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BHS,BHS,2016,manufacturing,Manufacturing,co2e_100yr,25715.21727417001
BHS,BHS,2016,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2016,power,Power,co2e_100yr,1670400.8054016
BHS,BHS,2016,transportation,Transportation,co2e_100yr,2957342.6926281047
BHS,BHS,2016,waste,Waste,co2e_100yr,290277.6084970444
BHS,BHS,2017,agriculture,Agriculture,co2e_100yr,13750.19999999999
BHS,BHS,2017,buildings,Buildings,co2e_100yr,125361.96981058783
BHS,BHS,2017,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2017,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0821341019029999
BHS,BHS,2017,manufacturing,Manufacturing,co2e_100yr,39553.399758141735
BHS,BHS,2017,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2017,power,Power,co2e_100yr,1688116.7131708
BHS,BHS,2017,transportation,Transportation,co2e_100yr,3196140.2757242536
BHS,BHS,2017,waste,Waste,co2e_100yr,293153.4602547912
BHS,BHS,2018,agriculture,Agriculture,co2e_100yr,13921.799999999994
BHS,BHS,2018,buildings,Buildings,co2e_100yr,154268.4385460261
BHS,BHS,2018,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2018,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,17.85089759769999
BHS,BHS,2018,manufacturing,Manufacturing,co2e_100yr,34379.52727683269
BHS,BHS,2018,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2018,power,Power,co2e_100yr,1698654.9890988
BHS,BHS,2018,transportation,Transportation,co2e_100yr,3685389.9940387313
BHS,BHS,2018,waste,Waste,co2e_100yr,296794.9501089297
BHS,BHS,2019,agriculture,Agriculture,co2e_100yr,14052.599999999997
BHS,BHS,2019,buildings,Buildings,co2e_100yr,178861.23906046312
BHS,BHS,2019,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2019,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,11.813234017699996
BHS,BHS,2019,manufacturing,Manufacturing,co2e_100yr,30836.816863036016
BHS,BHS,2019,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2019,power,Power,co2e_100yr,1704408.5722106
BHS,BHS,2019,transportation,Transportation,co2e_100yr,4245595.622256179
BHS,BHS,2019,waste,Waste,co2e_100yr,299899.76477075735
BHS,BHS,2020,agriculture,Agriculture,co2e_100yr,14027.999999999996
BHS,BHS,2020,buildings,Buildings,co2e_100yr,131935.2111865569
BHS,BHS,2020,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2020,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,40.32706274499998
BHS,BHS,2020,manufacturing,Manufacturing,co2e_100yr,27746.244783220503
BHS,BHS,2020,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2020,power,Power,co2e_100yr,1702662.9963264
BHS,BHS,2020,transportation,Transportation,co2e_100yr,3752186.597756485
BHS,BHS,2020,waste,Waste,co2e_100yr,302987.4220567427
BHS,BHS,2021,agriculture,Agriculture,co2e_100yr,13891.799999999992
BHS,BHS,2021,buildings,Buildings,co2e_100yr,145072.78145953457
BHS,BHS,2021,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2021,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,49.86433725259997
BHS,BHS,2021,manufacturing,Manufacturing,co2e_100yr,33578.05882442886
BHS,BHS,2021,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2021,power,Power,co2e_100yr,1710136.897368
BHS,BHS,2021,transportation,Transportation,co2e_100yr,3992591.233974852
BHS,BHS,2021,waste,Waste,co2e_100yr,306125.86769680225
BHS,BHS,2022,agriculture,Agriculture,co2e_100yr,13935.299999999996
BHS,BHS,2022,buildings,Buildings,co2e_100yr,143864.01738955415
BHS,BHS,2022,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2022,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,75.49480106199998
BHS,BHS,2022,manufacturing,Manufacturing,co2e_100yr,35074.22228436755
BHS,BHS,2022,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2022,power,Power,co2e_100yr,1710069.1817528
BHS,BHS,2022,transportation,Transportation,co2e_100yr,4684062.184967178
BHS,BHS,2022,waste,Waste,co2e_100yr,309113.521105106
BHS,BHS,2023,agriculture,Agriculture,co2e_100yr,14006.1
BHS,BHS,2023,buildings,Buildings,co2e_100yr,150269.04343132695
BHS,BHS,2023,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2023,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,86.12253619699997
BHS,BHS,2023,manufacturing,Manufacturing,co2e_100yr,37184.36839237658
BHS,BHS,2023,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2023,power,Power,co2e_100yr,1710064.3687306
BHS,BHS,2023,transportation,Transportation,co2e_100yr,4789484.042210291
BHS,BHS,2023,waste,Waste,co2e_100yr,312270.886088824
BHS,BHS,2024,agriculture,Agriculture,co2e_100yr,14006.1
BHS,BHS,2024,buildings,Buildings,co2e_100yr,151611.4695844487
BHS,BHS,2024,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2024,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,94.36152374899996
BHS,BHS,2024,manufacturing,Manufacturing,co2e_100yr,37184.36839237658
BHS,BHS,2024,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2024,power,Power,co2e_100yr,1714676.0291024
BHS,BHS,2024,transportation,Transportation,co2e_100yr,5387311.884749005
BHS,BHS,2024,waste,Waste,co2e_100yr,313153.4364100814
BHS,BHS,2025,agriculture,Agriculture,co2e_100yr,14006.1
BHS,BHS,2025,buildings,Buildings,co2e_100yr,152612.44420244868
BHS,BHS,2025,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BHS,BHS,2025,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,94.36152374899996
BHS,BHS,2025,manufacturing,Manufacturing,co2e_100yr,37184.36839237658
BHS,BHS,2025,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BHS,BHS,2025,power,Power,co2e_100yr,1710156.0291024
BHS,BHS,2025,transportation,Transportation,co2e_100yr,5416893.401225961
BHS,BHS,2025,waste,Waste,co2e_100yr,313787.1411643528
BIH,BIH,2015,agriculture,Agriculture,co2e_100yr,2286719.653731924
BIH,BIH,2015,buildings,Buildings,co2e_100yr,1818983.5924498937
BIH,BIH,2015,fluorinated-gases,Fluorinated Gases,co2e_100yr,460541.3509999999
BIH,BIH,2015,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,3879085.331793962
BIH,BIH,2015,manufacturing,Manufacturing,co2e_100yr,1983351.993640891
BIH,BIH,2015,mineral-extraction,Mineral Extraction,co2e_100yr,667886.5675883607
BIH,BIH,2015,power,Power,co2e_100yr,12169193.603420053
BIH,BIH,2015,transportation,Transportation,co2e_100yr,3883461.840305617
BIH,BIH,2015,waste,Waste,co2e_100yr,3576233.2482332783
BIH,BIH,2016,agriculture,Agriculture,co2e_100yr,2281796.1862747213
BIH,BIH,2016,buildings,Buildings,co2e_100yr,1830666.684736285
BIH,BIH,2016,fluorinated-gases,Fluorinated Gases,co2e_100yr,475826.9699999999
BIH,BIH,2016,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4094798.768063085
BIH,BIH,2016,manufacturing,Manufacturing,co2e_100yr,1976642.809015259
BIH,BIH,2016,mineral-extraction,Mineral Extraction,co2e_100yr,682855.8386138256
BIH,BIH,2016,power,Power,co2e_100yr,14739407.153639397
BIH,BIH,2016,transportation,Transportation,co2e_100yr,4529003.669339185
BIH,BIH,2016,waste,Waste,co2e_100yr,3605119.707017303
BIH,BIH,2017,agriculture,Agriculture,co2e_100yr,2252150.943713292
BIH,BIH,2017,buildings,Buildings,co2e_100yr,1461366.39814498
BIH,BIH,2017,fluorinated-gases,Fluorinated Gases,co2e_100yr,536348.8879999998
BIH,BIH,2017,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4260210.593216894
BIH,BIH,2017,manufacturing,Manufacturing,co2e_100yr,2197207.230666127
BIH,BIH,2017,mineral-extraction,Mineral Extraction,co2e_100yr,646059.8812757357
BIH,BIH,2017,power,Power,co2e_100yr,15105720.782345189
BIH,BIH,2017,transportation,Transportation,co2e_100yr,4741815.009288067
BIH,BIH,2017,waste,Waste,co2e_100yr,3636530.7546802713
BIH,BIH,2018,agriculture,Agriculture,co2e_100yr,2241010.243062842
BIH,BIH,2018,buildings,Buildings,co2e_100yr,1612416.8464743765
BIH,BIH,2018,fluorinated-gases,Fluorinated Gases,co2e_100yr,555486.2439999996
BIH,BIH,2018,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4342470.152850205
BIH,BIH,2018,manufacturing,Manufacturing,co2e_100yr,2363411.9591643563
BIH,BIH,2018,mineral-extraction,Mineral Extraction,co2e_100yr,551135.4886597128
BIH,BIH,2018,power,Power,co2e_100yr,14951364.27663483
BIH,BIH,2018,transportation,Transportation,co2e_100yr,4725745.61570176
BIH,BIH,2018,waste,Waste,co2e_100yr,3685966.917593098
BIH,BIH,2019,agriculture,Agriculture,co2e_100yr,2166481.6089898944
BIH,BIH,2019,buildings,Buildings,co2e_100yr,1454421.313694029
BIH,BIH,2019,fluorinated-gases,Fluorinated Gases,co2e_100yr,619416.9127399997
BIH,BIH,2019,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,3970543.837687851
BIH,BIH,2019,manufacturing,Manufacturing,co2e_100yr,2192934.759550819
BIH,BIH,2019,mineral-extraction,Mineral Extraction,co2e_100yr,560639.9707812524
BIH,BIH,2019,power,Power,co2e_100yr,13662468.8842558
BIH,BIH,2019,transportation,Transportation,co2e_100yr,5058142.767792629
BIH,BIH,2019,waste,Waste,co2e_100yr,3713829.972694502
BIH,BIH,2020,agriculture,Agriculture,co2e_100yr,2156742.4211772336
BIH,BIH,2020,buildings,Buildings,co2e_100yr,1520537.2390913242
BIH,BIH,2020,fluorinated-gases,Fluorinated Gases,co2e_100yr,594175.90638
BIH,BIH,2020,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4196324.512043527
BIH,BIH,2020,manufacturing,Manufacturing,co2e_100yr,2452339.045778054
BIH,BIH,2020,mineral-extraction,Mineral Extraction,co2e_100yr,561034.667047924
BIH,BIH,2020,power,Power,co2e_100yr,14247987.741888778
BIH,BIH,2020,transportation,Transportation,co2e_100yr,4540015.970025231
BIH,BIH,2020,waste,Waste,co2e_100yr,3740906.9551210697
BIH,BIH,2021,agriculture,Agriculture,co2e_100yr,1808507.8692356956
BIH,BIH,2021,buildings,Buildings,co2e_100yr,1547309.1270123995
BIH,BIH,2021,fluorinated-gases,Fluorinated Gases,co2e_100yr,639549.9911799999
BIH,BIH,2021,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4294178.822526204
BIH,BIH,2021,manufacturing,Manufacturing,co2e_100yr,2660154.029387984
BIH,BIH,2021,mineral-extraction,Mineral Extraction,co2e_100yr,541446.6527502445
BIH,BIH,2021,power,Power,co2e_100yr,13516393.208674408
BIH,BIH,2021,transportation,Transportation,co2e_100yr,5279291.920972851
BIH,BIH,2021,waste,Waste,co2e_100yr,3779781.479899507
BIH,BIH,2022,agriculture,Agriculture,co2e_100yr,1726886.1869890527
BIH,BIH,2022,buildings,Buildings,co2e_100yr,1617942.4623043996
BIH,BIH,2022,fluorinated-gases,Fluorinated Gases,co2e_100yr,689398.7898499998
BIH,BIH,2022,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4360856.13770102
BIH,BIH,2022,manufacturing,Manufacturing,co2e_100yr,2692999.586649944
BIH,BIH,2022,mineral-extraction,Mineral Extraction,co2e_100yr,646299.6202905352
BIH,BIH,2022,power,Power,co2e_100yr,13670843.36427812
BIH,BIH,2022,transportation,Transportation,co2e_100yr,5442552.91077722
BIH,BIH,2022,waste,Waste,co2e_100yr,3798479.312952174
BIH,BIH,2023,agriculture,Agriculture,co2e_100yr,1691364.5030865965
BIH,BIH,2023,buildings,Buildings,co2e_100yr,1621172.3789706
BIH,BIH,2023,fluorinated-gases,Fluorinated Gases,co2e_100yr,712726.0879899998
BIH,BIH,2023,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,4067162.131366076
BIH,BIH,2023,manufacturing,Manufacturing,co2e_100yr,3703469.531981741
BIH,BIH,2023,mineral-extraction,Mineral Extraction,co2e_100yr,630664.6697520304
BIH,BIH,2023,power,Power,co2e_100yr,12494601.148276102
BIH,BIH,2023,transportation,Transportation,co2e_100yr,5553333.289372178
BIH,BIH,2023,waste,Waste,co2e_100yr,3810097.9884714014
BIH,BIH,2024,agriculture,Agriculture,co2e_100yr,1731852.2742159723
BIH,BIH,2024,buildings,Buildings,co2e_100yr,1637783.9460166
BIH,BIH,2024,fluorinated-gases,Fluorinated Gases,co2e_100yr,749314.1273099995
BIH,BIH,2024,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,3956087.675299336
BIH,BIH,2024,manufacturing,Manufacturing,co2e_100yr,3842700.771264007
BIH,BIH,2024,mineral-extraction,Mineral Extraction,co2e_100yr,547941.66975644
BIH,BIH,2024,power,Power,co2e_100yr,12047980.020579092
BIH,BIH,2024,transportation,Transportation,co2e_100yr,5722763.081390984
BIH,BIH,2024,waste,Waste,co2e_100yr,3817794.800279781
BIH,BIH,2025,agriculture,Agriculture,co2e_100yr,1729658.2256870028
BIH,BIH,2025,buildings,Buildings,co2e_100yr,1652168.5288025998
BIH,BIH,2025,fluorinated-gases,Fluorinated Gases,co2e_100yr,749314.1273099995
BIH,BIH,2025,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,3939471.280657232
BIH,BIH,2025,manufacturing,Manufacturing,co2e_100yr,3894324.053223525
BIH,BIH,2025,mineral-extraction,Mineral Extraction,co2e_100yr,547941.669714878
BIH,BIH,2025,power,Power,co2e_100yr,10485525.020579092
BIH,BIH,2025,transportation,Transportation,co2e_100yr,5863766.502474676
BIH,BIH,2025,waste,Waste,co2e_100yr,3790570.9371186094
BLM,BLM,2015,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2015,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2015,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2015,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2015,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2015,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2015,power,Power,co2e_100yr,0.0
BLM,BLM,2015,transportation,Transportation,co2e_100yr,68757.44562221455
BLM,BLM,2015,waste,Waste,co2e_100yr,25361.296413771983
BLM,BLM,2016,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2016,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2016,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2016,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2016,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2016,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2016,power,Power,co2e_100yr,0.0
BLM,BLM,2016,transportation,Transportation,co2e_100yr,88038.45227525375
BLM,BLM,2016,waste,Waste,co2e_100yr,25822.61865145189
BLM,BLM,2017,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2017,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2017,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2017,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2017,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2017,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2017,power,Power,co2e_100yr,0.0
BLM,BLM,2017,transportation,Transportation,co2e_100yr,85486.77181139204
BLM,BLM,2017,waste,Waste,co2e_100yr,26188.03636856826
BLM,BLM,2018,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2018,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2018,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2018,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2018,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2018,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2018,power,Power,co2e_100yr,0.0
BLM,BLM,2018,transportation,Transportation,co2e_100yr,68357.74713900624
BLM,BLM,2018,waste,Waste,co2e_100yr,26625.31979060965
BLM,BLM,2019,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2019,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2019,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2019,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2019,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2019,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2019,power,Power,co2e_100yr,0.0
BLM,BLM,2019,transportation,Transportation,co2e_100yr,98879.9876066286
BLM,BLM,2019,waste,Waste,co2e_100yr,27100.05836991135
BLM,BLM,2020,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2020,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2020,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2020,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2020,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2020,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2020,power,Power,co2e_100yr,0.0
BLM,BLM,2020,transportation,Transportation,co2e_100yr,102026.1887253988
BLM,BLM,2020,waste,Waste,co2e_100yr,27769.78805647846
BLM,BLM,2021,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2021,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2021,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2021,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2021,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2021,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2021,power,Power,co2e_100yr,0.0
BLM,BLM,2021,transportation,Transportation,co2e_100yr,91953.09073494576
BLM,BLM,2021,waste,Waste,co2e_100yr,28230.066241324403
BLM,BLM,2022,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2022,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2022,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2022,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2022,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2022,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2022,power,Power,co2e_100yr,0.0
BLM,BLM,2022,transportation,Transportation,co2e_100yr,116467.663164555
BLM,BLM,2022,waste,Waste,co2e_100yr,28651.53800805693
BLM,BLM,2023,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2023,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2023,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2023,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2023,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2023,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2023,power,Power,co2e_100yr,0.0
BLM,BLM,2023,transportation,Transportation,co2e_100yr,130933.29162831976
BLM,BLM,2023,waste,Waste,co2e_100yr,29080.95201945376
BLM,BLM,2024,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2024,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2024,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2024,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2024,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2024,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2024,power,Power,co2e_100yr,0.0
BLM,BLM,2024,transportation,Transportation,co2e_100yr,102425.27964111624
BLM,BLM,2024,waste,Waste,co2e_100yr,29601.362668644026
BLM,BLM,2025,agriculture,Agriculture,co2e_100yr,0.0
BLM,BLM,2025,buildings,Buildings,co2e_100yr,0.0
BLM,BLM,2025,fluorinated-gases,Fluorinated Gases,co2e_100yr,0.0
BLM,BLM,2025,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,0.0
BLM,BLM,2025,manufacturing,Manufacturing,co2e_100yr,0.0
BLM,BLM,2025,mineral-extraction,Mineral Extraction,co2e_100yr,0.0
BLM,BLM,2025,power,Power,co2e_100yr,0.0
BLM,BLM,2025,transportation,Transportation,co2e_100yr,109117.83201131856
BLM,BLM,2025,waste,Waste,co2e_100yr,29961.25788194865
BLR,BLR,2015,agriculture,Agriculture,co2e_100yr,63733837.58884016
BLR,BLR,2015,buildings,Buildings,co2e_100yr,7058450.491586887
BLR,BLR,2015,fluorinated-gases,Fluorinated Gases,co2e_100yr,69424.19579999996
BLR,BLR,2015,fossil-fuel-operations,Fossil Fuel Operations,co2e_100yr,7885894.859956904
BLR,BLR,2015,manufacturing,Manufacturing,co2e_100yr,8972027.241870994
BLR,BLR,2015,mineral-extraction,Mineral Extraction,co2e_100yr,44924.682465475256
BLR,BLR,2015,power,Power,co2e_100yr,27628186.599998634
