iso3_country,country_name,year,emissions
ERI,ERI,2020,9766969.801522544
ERI,ERI,2021,10031072.185024204
ERI,ERI,2022,10181247.5199745
ERI,ERI,2023,10504748.499329358
ERI,ERI,2024,10420455.20040049
ERI,ERI,2025,10429076.341368493
ESH,ESH,2015,1027841.6220363444
ESH,ESH,2016,1076067.0474322257
ESH,ESH,2017,1005765.805361536
ESH,ESH,2018,1056058.1764782972
ESH,ESH,2019,1135348.2313215125
ESH,ESH,2020,973611.213672804
ESH,ESH,2021,1239285.650968618
ESH,ESH,2022,1277258.3247432588
ESH,ESH,2023,1286996.2237994275
ESH,ESH,2024,1285670.9316609814
ESH,ESH,2025,1227513.201159672
ESP,ESP,2015,367379765.7044905
ESP,ESP,2016,358690749.11530256
ESP,ESP,2017,374553676.7173166
ESP,ESP,2018,373225402.7411196
ESP,ESP,2019,357131553.3814539
ESP,ESP,2020,311005818.66948444
ESP,ESP,2021,332709033.5318931
ESP,ESP,2022,342787261.714379
ESP,ESP,2023,331043780.63325506
ESP,ESP,2024,329226216.2133487
ESP,ESP,2025,330696959.1526993
EST,EST,2015,30170618.402451985
EST,EST,2016,29877322.148859456
EST,EST,2017,31553528.48664404
EST,EST,2018,33762210.21543117
EST,EST,2019,25304494.0974307
EST,EST,2020,22195940.990807757
EST,EST,2021,23259587.20084162
EST,EST,2022,25157412.443594333
EST,EST,2023,21290282.746680044
EST,EST,2024,20444305.94407975
EST,EST,2025,20182675.301159665
ETH,ETH,2015,198161481.21445188
ETH,ETH,2016,207561734.01165843
ETH,ETH,2017,212587340.8378473
ETH,ETH,2018,221569800.2913272
ETH,ETH,2019,236892434.4366028
ETH,ETH,2020,247178528.8610232
ETH,ETH,2021,237168879.47126144
ETH,ETH,2022,242245845.1666928
ETH,ETH,2023,254785238.0660189
ETH,ETH,2024,263986892.2667004
ETH,ETH,2025,263815399.1898264
FIN,FIN,2015,89025893.10083136
FIN,FIN,2016,91543106.82297131
FIN,FIN,2017,89844923.78369978
FIN,FIN,2018,92664549.6364178
FIN,FIN,2019,88974221.22996937
FIN,FIN,2020,82257754.85797575
FIN,FIN,2021,82685138.84815004
FIN,FIN,2022,80447533.63119508
FIN,FIN,2023,75966607.28651921
FIN,FIN,2024,73907855.92620787
FIN,FIN,2025,74452429.82507439
FJI,FJI,2015,8811995.802848497
FJI,FJI,2016,9188516.663860928
FJI,FJI,2017,9629806.44300219
FJI,FJI,2018,9962037.65183711
FJI,FJI,2019,10095608.790180692
FJI,FJI,2020,9582055.775420412
FJI,FJI,2021,3092452.5150269084
FJI,FJI,2022,3556630.269282978
FJI,FJI,2023,3797590.123894856
FJI,FJI,2024,3931616.763101465
FJI,FJI,2025,3976692.625721667
FLK,FLK,2015,6917418.064229475
FLK,FLK,2016,6861132.953019328
FLK,FLK,2017,6863624.457292533
FLK,FLK,2018,6881297.328925198
FLK,FLK,2019,6857562.77540318
FLK,FLK,2020,6855265.0153910415
FLK,FLK,2021,6903207.34857385
FLK,FLK,2022,6914114.049022257
FLK,FLK,2023,6897569.048090852
FLK,FLK,2024,6994127.962731079
FLK,FLK,2025,6963361.528737822
FRA,FRA,2015,510385809.9544486
FRA,FRA,2016,512051489.4026301
FRA,FRA,2017,520982506.24998
FRA,FRA,2018,512227688.7227439
FRA,FRA,2019,501613169.0951829
FRA,FRA,2020,444337143.1356689
FRA,FRA,2021,474772584.5706637
FRA,FRA,2022,469586291.51161087
FRA,FRA,2023,444392565.0929745
FRA,FRA,2024,438399792.1588027
FRA,FRA,2025,439095771.359798
FRO,FRO,2015,1229570.347264685
FRO,FRO,2016,1221714.167466384
FRO,FRO,2017,1374919.5256660406
FRO,FRO,2018,1471987.8749835545
FRO,FRO,2019,1567864.6136708497
FRO,FRO,2020,1619610.3734709949
FRO,FRO,2021,1715327.8123549572
FRO,FRO,2022,1720378.896056994
FRO,FRO,2023,1736567.539433841
FRO,FRO,2024,1615464.7845148009
FRO,FRO,2025,1623242.452774199
FSM,FSM,2015,418755.4234178519
FSM,FSM,2016,442657.20040175214
FSM,FSM,2017,547636.7966672297
FSM,FSM,2018,598697.0887257215
FSM,FSM,2019,505379.5342719772
FSM,FSM,2020,396519.8592606764
FSM,FSM,2021,351379.7921821473
FSM,FSM,2022,360642.0818064911
FSM,FSM,2023,399856.1616051105
FSM,FSM,2024,457426.4540685837
FSM,FSM,2025,425482.801992701
GAB,GAB,2015,30826033.332690224
GAB,GAB,2016,30929991.286017668
GAB,GAB,2017,24243084.643895097
GAB,GAB,2018,22873368.716712218
GAB,GAB,2019,24803561.15600261
GAB,GAB,2020,24146040.97893755
GAB,GAB,2021,23589640.50735359
GAB,GAB,2022,24402710.55529772
GAB,GAB,2023,26919881.95915322
GAB,GAB,2024,27346472.39746056
GAB,GAB,2025,26901531.20744589
GBR,GBR,2015,578664889.2452499
GBR,GBR,2016,558847258.2451088
GBR,GBR,2017,549434774.0504755
GBR,GBR,2018,538851133.2946599
GBR,GBR,2019,527074876.5770713
GBR,GBR,2020,471172285.0473595
GBR,GBR,2021,486767537.9679916
GBR,GBR,2022,484332965.0810074
GBR,GBR,2023,461561820.9598192
GBR,GBR,2024,451652180.5805312
GBR,GBR,2025,451166691.01038885
GEO,GEO,2015,18549269.447826967
GEO,GEO,2016,19480082.63166064
GEO,GEO,2017,19234219.68221377
GEO,GEO,2018,18895065.002199396
GEO,GEO,2019,20106851.05411525
GEO,GEO,2020,19276404.92334425
GEO,GEO,2021,20699376.71521477
GEO,GEO,2022,21824381.411848117
GEO,GEO,2023,22269540.93171288
GEO,GEO,2024,22820795.563515466
GEO,GEO,2025,23110883.919047967
GGY,GGY,2015,768712.4612780976
GGY,GGY,2016,790694.3215949587
GGY,GGY,2017,805954.404276019
GGY,GGY,2018,823013.8064329779
GGY,GGY,2019,830867.4965545662
GGY,GGY,2020,762310.6565569428
GGY,GGY,2021,816947.3032262283
GGY,GGY,2022,834785.4505027763
GGY,GGY,2023,878950.50759495
GGY,GGY,2024,845697.4193379511
GGY,GGY,2025,861339.1433433319
GHA,GHA,2015,40529390.48245432
GHA,GHA,2016,41712152.249187775
GHA,GHA,2017,44889882.0848625
GHA,GHA,2018,48481264.875857614
GHA,GHA,2019,52183529.26061846
GHA,GHA,2020,55807791.08315157
GHA,GHA,2021,56320811.86504121
GHA,GHA,2022,57097024.60915573
GHA,GHA,2023,58103659.85199719
GHA,GHA,2024,58850842.63217025
GHA,GHA,2025,58990340.26340093
GIB,GIB,2015,971840.6087950215
GIB,GIB,2016,1113469.0959621498
GIB,GIB,2017,1177028.4441091036
GIB,GIB,2018,1248195.5711929512
GIB,GIB,2019,1293187.909012386
GIB,GIB,2020,1319888.374396422
GIB,GIB,2021,824461.9780823181
GIB,GIB,2022,819264.3560383143
GIB,GIB,2023,805664.4772025583
GIB,GIB,2024,739489.6111206313
GIB,GIB,2025,783319.0115363384
GIN,GIN,2015,38876490.2940385
GIN,GIN,2016,41801656.91271757
GIN,GIN,2017,43857380.20794013
GIN,GIN,2018,45652722.73065139
GIN,GIN,2019,47946712.45849203
GIN,GIN,2020,50221316.34525387
GIN,GIN,2021,44475494.229502015
GIN,GIN,2022,46429545.779572
GIN,GIN,2023,46215210.3156343
GIN,GIN,2024,48379095.02849157
GIN,GIN,2025,48986318.862128966
GLP,GLP,2015,3081393.9610144994
GLP,GLP,2016,3171357.3834319315
GLP,GLP,2017,3210011.5566003155
GLP,GLP,2018,3332996.3197791227
GLP,GLP,2019,3324734.51983906
GLP,GLP,2020,3080404.602333931
GLP,GLP,2021,2944100.316780545
GLP,GLP,2022,3119132.7241159184
GLP,GLP,2023,3082988.70290504
GLP,GLP,2024,3114399.7290769084
GLP,GLP,2025,2760068.983136106
GMB,GMB,2015,3620269.187172357
GMB,GMB,2016,3561604.3988085664
GMB,GMB,2017,3467121.957601519
GMB,GMB,2018,3367987.784062784
GMB,GMB,2019,3686684.569235608
GMB,GMB,2020,3738253.284504141
GMB,GMB,2021,3492406.075049
GMB,GMB,2022,3606130.0621571606
GMB,GMB,2023,3671837.325385127
GMB,GMB,2024,3580360.1365367463
GMB,GMB,2025,3635333.900060462
GNB,GNB,2015,3941767.958180697
GNB,GNB,2016,4117732.6442891513
GNB,GNB,2017,3875226.817357545
GNB,GNB,2018,3940703.429634617
GNB,GNB,2019,4135404.7890757145
GNB,GNB,2020,4216819.381816243
GNB,GNB,2021,3839985.350991224
GNB,GNB,2022,4001217.5481678303
GNB,GNB,2023,4028921.349512655
GNB,GNB,2024,4115438.816273985
GNB,GNB,2025,4110785.786887536
GNQ,GNQ,2015,21578942.587922346
GNQ,GNQ,2016,19916407.760084476
GNQ,GNQ,2017,18185332.27916817
GNQ,GNQ,2018,15855101.437198449
GNQ,GNQ,2019,14860314.989146613
GNQ,GNQ,2020,13676487.366653528
GNQ,GNQ,2021,13142107.027263043
GNQ,GNQ,2022,13092799.86744875
GNQ,GNQ,2023,11630477.010456286
GNQ,GNQ,2024,11660750.984778425
GNQ,GNQ,2025,11210839.441264456
GRC,GRC,2015,113244549.66619998
GRC,GRC,2016,113986977.53244972
GRC,GRC,2017,114745336.11612424
GRC,GRC,2018,112072291.47737826
GRC,GRC,2019,105379282.79848576
GRC,GRC,2020,91333021.87981516
GRC,GRC,2021,94035863.18017332
GRC,GRC,2022,97271294.66493498
GRC,GRC,2023,93782498.2916203
GRC,GRC,2024,94568062.98463435
GRC,GRC,2025,92032100.0838043
GRD,GRD,2015,440825.9403196168
GRD,GRD,2016,504137.37868464616
GRD,GRD,2017,535608.3103427672
GRD,GRD,2018,560226.5289353915
GRD,GRD,2019,619105.266688349
GRD,GRD,2020,515793.9483970395
GRD,GRD,2021,532565.8173860648
GRD,GRD,2022,651173.6366802398
GRD,GRD,2023,664918.2425038352
GRD,GRD,2024,680179.2136499967
GRD,GRD,2025,699879.5799005927
GRL,GRL,2015,876480.637901302
GRL,GRL,2016,886136.875151336
GRL,GRL,2017,920183.9763417584
GRL,GRL,2018,953849.6013484248
GRL,GRL,2019,985856.4989881894
GRL,GRL,2020,1005580.0533199748
GRL,GRL,2021,1052349.1195866144
GRL,GRL,2022,1265955.1011421145
GRL,GRL,2023,1367648.3612160953
GRL,GRL,2024,1268227.3876913183
GRL,GRL,2025,1250576.9154956385
GTM,GTM,2015,37581551.75520933
GTM,GTM,2016,38520460.82973317
GTM,GTM,2017,37899212.35834073
GTM,GTM,2018,40267491.154022574
GTM,GTM,2019,41373391.87901013
GTM,GTM,2020,39172433.58699608
GTM,GTM,2021,42932052.11480122
GTM,GTM,2022,42378039.2163127
GTM,GTM,2023,44972213.35728623
GTM,GTM,2024,45425696.22454588
GTM,GTM,2025,46153093.877773054
GUF,GUF,2015,960033.1378347066
GUF,GUF,2016,1035618.8827712226
GUF,GUF,2017,1000663.6523518548
GUF,GUF,2018,1066680.4865028867
GUF,GUF,2019,1159244.0805398277
GUF,GUF,2020,1058821.072864416
GUF,GUF,2021,970532.468745994
GUF,GUF,2022,1010563.8795891954
GUF,GUF,2023,1008378.988623486
GUF,GUF,2024,1024823.7434563336
GUF,GUF,2025,1014776.2966602084
GUM,GUM,2015,2403320.6127830376
GUM,GUM,2016,2464494.115718808
GUM,GUM,2017,2463126.941205513
GUM,GUM,2018,2405208.14542444
GUM,GUM,2019,2504373.238700131
GUM,GUM,2020,2400448.379889402
GUM,GUM,2021,2364173.2424959457
GUM,GUM,2022,2346803.3746092618
GUM,GUM,2023,2451882.991797095
GUM,GUM,2024,2480843.2474635323
GUM,GUM,2025,2484719.6533264657
GUY,GUY,2015,8857839.579307955
GUY,GUY,2016,8742625.416796688
GUY,GUY,2017,9017882.061086822
GUY,GUY,2018,8826012.61337071
GUY,GUY,2019,9262093.8016044
GUY,GUY,2020,11059968.370225407
GUY,GUY,2021,13091763.779325835
GUY,GUY,2022,17209583.18739345
GUY,GUY,2023,19301186.072463047
GUY,GUY,2024,21563481.210766744
GUY,GUY,2025,23987758.7121603
HKG,HKG,2015,73162896.48584548
HKG,HKG,2016,74492019.80030343
HKG,HKG,2017,74821230.55416383
HKG,HKG,2018,74266557.3456081
HKG,HKG,2019,73274126.30881354
HKG,HKG,2020,54935442.41788349
HKG,HKG,2021,54475739.02912178
HKG,HKG,2022,53053460.59006183
HKG,HKG,2023,59421427.3690218
HKG,HKG,2024,62274721.01334697
HKG,HKG,2025,62428791.48190457
HMD,HMD,2015,0.0
HMD,HMD,2016,0.0
HMD,HMD,2017,0.0
HMD,HMD,2018,0.0
HMD,HMD,2019,0.0
HMD,HMD,2020,0.0
HMD,HMD,2021,0.0
HMD,HMD,2022,0.0
HMD,HMD,2023,0.0
HMD,HMD,2024,0.0
HMD,HMD,2025,0.0
HND,HND,2015,23319422.8164752
HND,HND,2016,22743614.59683807
HND,HND,2017,22504680.86236198
HND,HND,2018,21429108.060523547
HND,HND,2019,22772658.213829163
HND,HND,2020,22177506.71232606
HND,HND,2021,23979412.290876582
HND,HND,2022,24777243.30753382
HND,HND,2023,25365716.43528337
HND,HND,2024,26006037.99739738
HND,HND,2025,26492844.98984484
HRV,HRV,2015,27046430.118260883
HRV,HRV,2016,27815150.09420314
HRV,HRV,2017,28755241.120473605
HRV,HRV,2018,28128921.363861077
HRV,HRV,2019,28759292.014563907
HRV,HRV,2020,27172260.63062461
HRV,HRV,2021,28738109.29082414
HRV,HRV,2022,28942966.22322507
HRV,HRV,2023,30094494.74933866
HRV,HRV,2024,30299462.407708403
HRV,HRV,2025,30596483.004759084
HTI,HTI,2015,10839323.788421836
HTI,HTI,2016,11177165.222584594
HTI,HTI,2017,11205131.086404463
HTI,HTI,2018,11107084.430185927
HTI,HTI,2019,11265464.05498197
HTI,HTI,2020,11118034.006106617
HTI,HTI,2021,11093281.540936736
HTI,HTI,2022,11262814.860245712
HTI,HTI,2023,11417552.147521194
HTI,HTI,2024,11530003.250501571
HTI,HTI,2025,11592131.680394469
HUN,HUN,2015,84861257.03297642
HUN,HUN,2016,81372311.6040435
HUN,HUN,2017,88570701.46397652
HUN,HUN,2018,89415173.92302358
HUN,HUN,2019,87746579.67877305
HUN,HUN,2020,83441606.87304942
HUN,HUN,2021,76333636.93643318
HUN,HUN,2022,72960390.91556105
HUN,HUN,2023,69256464.75392205
HUN,HUN,2024,71214673.9261246
HUN,HUN,2025,72543487.1439647
IDN,IDN,2015,1201233649.5453546
IDN,IDN,2016,1173068015.6758742
IDN,IDN,2017,1225392331.2740593
IDN,IDN,2018,1320846970.8553855
IDN,IDN,2019,1358073279.7707283
IDN,IDN,2020,1320121304.993361
IDN,IDN,2021,1374572888.7543554
IDN,IDN,2022,1497935355.4570413
IDN,IDN,2023,1570125639.5169127
IDN,IDN,2024,1615986817.7020934
IDN,IDN,2025,1635942658.8070278
IMN,IMN,2015,883172.0695369923
IMN,IMN,2016,890441.1102833854
IMN,IMN,2017,892841.7230772714
IMN,IMN,2018,897770.296681411
IMN,IMN,2019,861688.1054657887
IMN,IMN,2020,824427.5716668789
IMN,IMN,2021,832848.1251313533
IMN,IMN,2022,865285.7608570557
IMN,IMN,2023,876615.1307218198
IMN,IMN,2024,877040.6598779445
IMN,IMN,2025,865212.8407008147
IND,IND,2015,3222925077.0061355
IND,IND,2016,3264757499.182176
IND,IND,2017,3409510381.9771457
IND,IND,2018,3535237457.719424
IND,IND,2019,3570676564.819078
IND,IND,2020,3380125973.6851563
IND,IND,2021,3641173617.24008
IND,IND,2022,3909266111.179362
IND,IND,2023,4159329470.569369
IND,IND,2024,4304810273.999662
IND,IND,2025,4334488769.409461
IOT,IOT,2015,73168.583599299
IOT,IOT,2016,79015.65833507317
IOT,IOT,2017,82822.83601444445
IOT,IOT,2018,87370.25845420144
IOT,IOT,2019,105830.96303930036
IOT,IOT,2020,92323.89982354852
IOT,IOT,2021,100488.77275925364
IOT,IOT,2022,110775.56848782704
IOT,IOT,2023,77771.93981752971
IOT,IOT,2024,114539.64765671884
IOT,IOT,2025,74249.1359396701
IRL,IRL,2015,75629200.2580627
IRL,IRL,2016,80170412.01705836
IRL,IRL,2017,79838381.71446966
IRL,IRL,2018,77264325.29242319
IRL,IRL,2019,75098304.72680195
IRL,IRL,2020,70504734.40388621
IRL,IRL,2021,74960812.0895179
IRL,IRL,2022,75023829.36701192
IRL,IRL,2023,71501604.53975002
IRL,IRL,2024,72303089.08124565
IRL,IRL,2025,71923560.20746596
IRN,IRN,2015,950768815.5613052
IRN,IRN,2016,979893348.253485
IRN,IRN,2017,1023325448.845893
IRN,IRN,2018,1034488251.77974
IRN,IRN,2019,1049599038.4997072
IRN,IRN,2020,1084099406.1884024
IRN,IRN,2021,1127348290.733564
IRN,IRN,2022,1156817553.3654706
IRN,IRN,2023,1202797137.4883192
IRN,IRN,2024,1228886361.5419075
IRN,IRN,2025,1239690071.290264
IRQ,IRQ,2015,353408891.11182857
IRQ,IRQ,2016,411289893.1530007
IRQ,IRQ,2017,430758543.3723714
IRQ,IRQ,2018,440540956.5230282
IRQ,IRQ,2019,465902635.18518746
IRQ,IRQ,2020,421466827.61903113
IRQ,IRQ,2021,438475803.9055478
IRQ,IRQ,2022,469776585.0256985
IRQ,IRQ,2023,492887256.9062383
IRQ,IRQ,2024,501016887.77367705
IRQ,IRQ,2025,516126545.8826731
ISL,ISL,2015,8223584.229924407
ISL,ISL,2016,8653511.05509801
ISL,ISL,2017,9108852.768504309
ISL,ISL,2018,9489451.228437455
ISL,ISL,2019,8994018.802050587
ISL,ISL,2020,7835241.165701726
ISL,ISL,2021,8909851.633188669
ISL,ISL,2022,9441037.187171267
ISL,ISL,2023,9631631.235521024
ISL,ISL,2024,9749929.163138686
ISL,ISL,2025,9836851.4799131
ISR,ISR,2015,84299408.48527108
ISR,ISR,2016,83613641.09997651
ISR,ISR,2017,83208494.11172584
ISR,ISR,2018,85060029.54108326
ISR,ISR,2019,88130857.20920812
ISR,ISR,2020,86086981.84275834
ISR,ISR,2021,88572750.73444377
ISR,ISR,2022,92603895.3641811
ISR,ISR,2023,92209488.04240815
ISR,ISR,2024,92334988.13574496
ISR,ISR,2025,93951283.5506936
ITA,ITA,2015,448231083.24313295
ITA,ITA,2016,452854996.43417966
ITA,ITA,2017,454350234.94730335
ITA,ITA,2018,449229721.6014473
ITA,ITA,2019,438084869.5249302
ITA,ITA,2020,391278675.7335887
ITA,ITA,2021,414984168.39982855
ITA,ITA,2022,417981551.1718487
ITA,ITA,2023,387119088.7356648
ITA,ITA,2024,375040905.2271464
ITA,ITA,2025,377644987.1676097
JAM,JAM,2015,10547344.20744506
JAM,JAM,2016,10994502.81201215
JAM,JAM,2017,10659731.776111912
JAM,JAM,2018,12274243.575264657
JAM,JAM,2019,11991159.668473972
JAM,JAM,2020,9121038.872822097
JAM,JAM,2021,9759803.650520736
JAM,JAM,2022,10994986.055481533
JAM,JAM,2023,11203939.793264048
JAM,JAM,2024,11339535.085955828
JAM,JAM,2025,11230799.380855726
JEY,JEY,2015,974317.675282302
JEY,JEY,2016,1014585.3249662626
JEY,JEY,2017,1010187.6561275978
JEY,JEY,2018,1028534.7637060784
JEY,JEY,2019,1051504.7902358354
JEY,JEY,2020,1001079.6698996496
JEY,JEY,2021,1060556.125584236
JEY,JEY,2022,1055546.882420294
JEY,JEY,2023,1059094.4707576493
JEY,JEY,2024,1053166.644689601
JEY,JEY,2025,1070884.1204534462
JOR,JOR,2015,37967969.44498815
JOR,JOR,2016,37154271.49015962
JOR,JOR,2017,39537034.16802497
JOR,JOR,2018,38637848.36448335
JOR,JOR,2019,36503297.17023744
JOR,JOR,2020,33627041.61090624
JOR,JOR,2021,36308274.31897192
JOR,JOR,2022,37016625.64661687
JOR,JOR,2023,36735743.22658813
JOR,JOR,2024,37145416.87083211
JOR,JOR,2025,38921969.0898326
JPN,JPN,2015,1572615524.4759512
JPN,JPN,2016,1522178993.3296728
JPN,JPN,2017,1507676768.3882158
JPN,JPN,2018,1465251609.4243674
JPN,JPN,2019,1421790682.0783637
JPN,JPN,2020,1337819353.947713
JPN,JPN,2021,1364743133.1623847
JPN,JPN,2022,1363928562.5852425
JPN,JPN,2023,1310742577.699653
JPN,JPN,2024,1304086037.6078851
JPN,JPN,2025,1288640112.983194
KAZ,KAZ,2015,313853597.1143459
KAZ,KAZ,2016,327102431.43773484
KAZ,KAZ,2017,347015887.46640766
KAZ,KAZ,2018,357433327.05171543
KAZ,KAZ,2019,356020295.7498316
KAZ,KAZ,2020,373622572.6391719
KAZ,KAZ,2021,378788831.89528537
KAZ,KAZ,2022,392638001.50845873
KAZ,KAZ,2023,404450692.4292066
KAZ,KAZ,2024,388098080.7585544
KAZ,KAZ,2025,398779125.6152464
KEN,KEN,2015,86655598.08870713
KEN,KEN,2016,93436947.22186698
KEN,KEN,2017,89718679.58603635
KEN,KEN,2018,92945641.83661932
KEN,KEN,2019,102686833.56539278
KEN,KEN,2020,114431353.65423708
KEN,KEN,2021,107254376.68328243
KEN,KEN,2022,102215869.54676662
KEN,KEN,2023,108947989.28970914
KEN,KEN,2024,115942359.88905925
KEN,KEN,2025,116662518.23243476
KGZ,KGZ,2015,23747344.81626748
KGZ,KGZ,2016,25597468.16750581
KGZ,KGZ,2017,22056556.46294212
KGZ,KGZ,2018,23180103.46112344
KGZ,KGZ,2019,21178785.78965225
KGZ,KGZ,2020,21208095.40221884
KGZ,KGZ,2021,23313882.59447059
KGZ,KGZ,2022,23829779.37003128
KGZ,KGZ,2023,23935856.90079232
KGZ,KGZ,2024,24715357.868453834
KGZ,KGZ,2025,25037182.69744239
KHM,KHM,2015,31836456.16844417
KHM,KHM,2016,35443762.170713075
KHM,KHM,2017,34005940.99284942
KHM,KHM,2018,36457648.56701183
KHM,KHM,2019,41105073.01447216
KHM,KHM,2020,42375699.229253374
KHM,KHM,2021,43506558.74585797
KHM,KHM,2022,44408843.6491304
KHM,KHM,2023,46502728.12209968
KHM,KHM,2024,49735412.37819102
KHM,KHM,2025,50095207.43147132
KIR,KIR,2015,321344.75481069245
KIR,KIR,2016,249231.2529831045
KIR,KIR,2017,236798.57461123032
KIR,KIR,2018,259218.62098483497
KIR,KIR,2019,399669.6633823009
KIR,KIR,2020,336200.00715084583
KIR,KIR,2021,296633.9727693839
KIR,KIR,2022,301700.1148014811
KIR,KIR,2023,362871.3144970377
KIR,KIR,2024,338846.19577232946
KIR,KIR,2025,320366.04704621166
KNA,KNA,2015,495497.3539852367
KNA,KNA,2016,523736.03504379536
KNA,KNA,2017,609940.2849598854
KNA,KNA,2018,588223.7582719272
KNA,KNA,2019,578169.1186073356
KNA,KNA,2020,412326.097438789
KNA,KNA,2021,420176.8456885904
KNA,KNA,2022,538584.4963683684
KNA,KNA,2023,549316.3898541429
KNA,KNA,2024,544266.4909331525
KNA,KNA,2025,558198.5389481876
KOR,KOR,2015,750981919.5483124
KOR,KOR,2016,756845349.3498687
KOR,KOR,2017,780559601.1011288
KOR,KOR,2018,800495164.4755342
KOR,KOR,2019,779467379.2055475
KOR,KOR,2020,731385887.5078788
KOR,KOR,2021,760656806.4129174
KOR,KOR,2022,739158249.0574371
KOR,KOR,2023,728115611.134975
KOR,KOR,2024,717364665.2789378
KOR,KOR,2025,714434190.2232554
KWT,KWT,2015,175449539.37469986
KWT,KWT,2016,184298333.7285756
KWT,KWT,2017,180546639.25115347
KWT,KWT,2018,183780455.909074
KWT,KWT,2019,187463473.92957217
KWT,KWT,2020,178816766.27004778
KWT,KWT,2021,184673239.2515422
KWT,KWT,2022,200374980.02473
KWT,KWT,2023,204424442.44639537
KWT,KWT,2024,209994932.4284939
KWT,KWT,2025,220693091.15700695
LAO,LAO,2015,18665421.777236704
LAO,LAO,2016,25580163.824531317
LAO,LAO,2017,29197209.67111669
LAO,LAO,2018,30286221.911113627
LAO,LAO,2019,30682824.46694789
LAO,LAO,2020,30457307.997423872
LAO,LAO,2021,33910101.42372209
LAO,LAO,2022,35791366.9707453
LAO,LAO,2023,40692105.8003924
LAO,LAO,2024,40907738.03262129
LAO,LAO,2025,41324280.14718853
LBN,LBN,2015,38027111.31501058
LBN,LBN,2016,38998492.35500274
LBN,LBN,2017,40544055.96320605
LBN,LBN,2018,39321081.08845455
LBN,LBN,2019,37175593.2701133
LBN,LBN,2020,31396247.835720334
LBN,LBN,2021,25527988.408041127
LBN,LBN,2022,20093439.40905625
LBN,LBN,2023,21094990.57534657
LBN,LBN,2024,21878794.406480443
LBN,LBN,2025,21361245.54586787
LBR,LBR,2015,5818840.779238443
LBR,LBR,2016,6121265.375791345
LBR,LBR,2017,5527031.489396615
LBR,LBR,2018,5854606.516622554
LBR,LBR,2019,6194593.701993586
LBR,LBR,2020,6587874.842919679
LBR,LBR,2021,5987948.9592783535
LBR,LBR,2022,6138723.387322092
LBR,LBR,2023,6026523.625139078
LBR,LBR,2024,5738677.983115218
LBR,LBR,2025,5830541.458344038
LBY,LBY,2015,104333720.33884464
LBY,LBY,2016,104336777.94094296
LBY,LBY,2017,127622155.71998812
LBY,LBY,2018,141089217.8567911
LBY,LBY,2019,147645050.556511
LBY,LBY,2020,91245133.4220514
LBY,LBY,2021,143275026.03950337
LBY,LBY,2022,139305247.0630126
LBY,LBY,2023,149540823.2709603
LBY,LBY,2024,136316169.2842906
LBY,LBY,2025,143259229.22954473
LCA,LCA,2015,894663.357391264
LCA,LCA,2016,947915.4031028585
LCA,LCA,2017,1044043.2640663306
LCA,LCA,2018,998442.7158993676
LCA,LCA,2019,1122186.3865338827
LCA,LCA,2020,881984.9514814009
LCA,LCA,2021,860068.0233676091
LCA,LCA,2022,1028637.8537163984
LCA,LCA,2023,1053894.497402109
LCA,LCA,2024,1076596.936220311
LCA,LCA,2025,1036301.6033204888
LIE,LIE,2015,113132.56660187256
LIE,LIE,2016,115846.40804153902
LIE,LIE,2017,115289.37160926382
LIE,LIE,2018,111084.42887436584
LIE,LIE,2019,111697.24837183072
LIE,LIE,2020,103612.27231373113
LIE,LIE,2021,114825.8167039371
LIE,LIE,2022,101659.55936136896
LIE,LIE,2023,99295.22526650604
LIE,LIE,2024,100291.90881207531
LIE,LIE,2025,101313.7045949412
LKA,LKA,2015,36480232.11304415
LKA,LKA,2016,40943223.38418797
LKA,LKA,2017,40350054.03201807
LKA,LKA,2018,40949364.11226416
LKA,LKA,2019,43114232.191538334
LKA,LKA,2020,41545083.96298237
LKA,LKA,2021,41904475.51512448
LKA,LKA,2022,43187789.777844585
LKA,LKA,2023,41789928.57086721
LKA,LKA,2024,43682108.80390301
LKA,LKA,2025,43965575.6451211
LSO,LSO,2015,4622676.484519489
LSO,LSO,2016,4739935.035963111
LSO,LSO,2017,5150484.333407126
LSO,LSO,2018,4927043.693870875
LSO,LSO,2019,4875782.077640618
LSO,LSO,2020,4596118.33426133
LSO,LSO,2021,5175276.511028542
LSO,LSO,2022,5955997.757553871
LSO,LSO,2023,5238208.383461885
LSO,LSO,2024,5185687.06271662
LSO,LSO,2025,5137468.995548119
LTU,LTU,2015,34604699.557320744
LTU,LTU,2016,34314912.48188977
LTU,LTU,2017,34854687.85134599
LTU,LTU,2018,34772135.74879214
LTU,LTU,2019,34696885.698958986
LTU,LTU,2020,34228811.4549843
LTU,LTU,2021,34258894.80485837
LTU,LTU,2022,32351169.593308985
LTU,LTU,2023,31385796.641406894
LTU,LTU,2024,31549050.87438424
LTU,LTU,2025,32301866.04783104
LUX,LUX,2015,6759084.641620184
LUX,LUX,2016,6626899.618336822
LUX,LUX,2017,7393139.728645067
LUX,LUX,2018,7671755.422566839
LUX,LUX,2019,7298479.381001028
LUX,LUX,2020,6618904.053979736
LUX,LUX,2021,6774793.9582464425
LUX,LUX,2022,6583335.320553208
LUX,LUX,2023,6176024.863509738
LUX,LUX,2024,6175853.09621467
LUX,LUX,2025,6249361.417842818
LVA,LVA,2015,19636748.700732373
