iso3_country,country_name,year,sector,sector_clean,emissions
SOM,SOM,2015,mineral-extraction,Mineral Extraction,6541.6056500246605
SOM,SOM,2015,power,Power,295180.54122077045
SOM,SOM,2015,transportation,Transportation,4867366.719527777
SOM,SOM,2015,waste,Waste,2068433.043161646
SOM,SOM,2016,agriculture,Agriculture,26236108.40132205
SOM,SOM,2016,buildings,Buildings,1872949.209163998
SOM,SOM,2016,fluorinated-gases,Fluorinated Gases,1020868.2207039994
SOM,SOM,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2016,manufacturing,Manufacturing,101841.3343813209
SOM,SOM,2016,mineral-extraction,Mineral Extraction,6139.030209948557
SOM,SOM,2016,power,Power,295300.79979209974
SOM,SOM,2016,transportation,Transportation,5146574.77733991
SOM,SOM,2016,waste,Waste,2163182.0480409246
SOM,SOM,2017,agriculture,Agriculture,26107507.962841865
SOM,SOM,2017,buildings,Buildings,1845905.7740138248
SOM,SOM,2017,fluorinated-gases,Fluorinated Gases,1145904.1117359996
SOM,SOM,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2017,manufacturing,Manufacturing,108244.10460659396
SOM,SOM,2017,mineral-extraction,Mineral Extraction,11372.276358104027
SOM,SOM,2017,power,Power,295500.3697687848
SOM,SOM,2017,transportation,Transportation,5124987.53857545
SOM,SOM,2017,waste,Waste,2272014.686363567
SOM,SOM,2018,agriculture,Agriculture,26139824.25169195
SOM,SOM,2018,buildings,Buildings,1833313.6148723017
SOM,SOM,2018,fluorinated-gases,Fluorinated Gases,1298987.243262
SOM,SOM,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2018,manufacturing,Manufacturing,117615.06458190863
SOM,SOM,2018,mineral-extraction,Mineral Extraction,12076.728843929852
SOM,SOM,2018,power,Power,276219.0873047436
SOM,SOM,2018,transportation,Transportation,5130033.3581849625
SOM,SOM,2018,waste,Waste,2391393.023672256
SOM,SOM,2019,agriculture,Agriculture,26267556.02446147
SOM,SOM,2019,buildings,Buildings,1872417.8870372071
SOM,SOM,2019,fluorinated-gases,Fluorinated Gases,1433917.0367019996
SOM,SOM,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2019,manufacturing,Manufacturing,128731.60930002734
SOM,SOM,2019,mineral-extraction,Mineral Extraction,26124.65964629661
SOM,SOM,2019,power,Power,295077.54038047005
SOM,SOM,2019,transportation,Transportation,5768944.70092009
SOM,SOM,2019,waste,Waste,2494605.74052995
SOM,SOM,2020,agriculture,Agriculture,26325762.33761593
SOM,SOM,2020,buildings,Buildings,1901274.87413814
SOM,SOM,2020,fluorinated-gases,Fluorinated Gases,1571599.9755319993
SOM,SOM,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2020,manufacturing,Manufacturing,121509.74185626765
SOM,SOM,2020,mineral-extraction,Mineral Extraction,32762.538939240247
SOM,SOM,2020,power,Power,286179.2393903196
SOM,SOM,2020,transportation,Transportation,6082400.48422306
SOM,SOM,2020,waste,Waste,2606524.1236757147
SOM,SOM,2021,agriculture,Agriculture,26022996.318309445
SOM,SOM,2021,buildings,Buildings,1920311.7008350864
SOM,SOM,2021,fluorinated-gases,Fluorinated Gases,1713498.5953959995
SOM,SOM,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2021,manufacturing,Manufacturing,124829.1565729266
SOM,SOM,2021,mineral-extraction,Mineral Extraction,31864.246379724944
SOM,SOM,2021,power,Power,286302.72449016216
SOM,SOM,2021,transportation,Transportation,5632814.083657769
SOM,SOM,2021,waste,Waste,2717942.758182778
SOM,SOM,2022,agriculture,Agriculture,25759317.073093016
SOM,SOM,2022,buildings,Buildings,1972492.3520115293
SOM,SOM,2022,fluorinated-gases,Fluorinated Gases,1851669.041464
SOM,SOM,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2022,manufacturing,Manufacturing,129291.07165945228
SOM,SOM,2022,mineral-extraction,Mineral Extraction,34583.151958635535
SOM,SOM,2022,power,Power,286304.7861647929
SOM,SOM,2022,transportation,Transportation,6475827.904166644
SOM,SOM,2022,waste,Waste,2814571.299513659
SOM,SOM,2023,agriculture,Agriculture,25707487.57619198
SOM,SOM,2023,buildings,Buildings,1974041.2749093825
SOM,SOM,2023,fluorinated-gases,Fluorinated Gases,1990919.714484
SOM,SOM,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2023,manufacturing,Manufacturing,128825.30258856365
SOM,SOM,2023,mineral-extraction,Mineral Extraction,33518.340118673696
SOM,SOM,2023,power,Power,286312.98511369247
SOM,SOM,2023,transportation,Transportation,6948162.493300217
SOM,SOM,2023,waste,Waste,2907439.35658377
SOM,SOM,2024,agriculture,Agriculture,25693375.32239198
SOM,SOM,2024,buildings,Buildings,2025904.602292481
SOM,SOM,2024,fluorinated-gases,Fluorinated Gases,2129630.271817999
SOM,SOM,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2024,manufacturing,Manufacturing,128825.30258856365
SOM,SOM,2024,mineral-extraction,Mineral Extraction,33518.340118673696
SOM,SOM,2024,power,Power,287120.4493740246
SOM,SOM,2024,transportation,Transportation,7140582.690469017
SOM,SOM,2024,waste,Waste,2996191.9956459785
SOM,SOM,2025,agriculture,Agriculture,25693413.28997933
SOM,SOM,2025,buildings,Buildings,2077198.2429124808
SOM,SOM,2025,fluorinated-gases,Fluorinated Gases,2129630.271817999
SOM,SOM,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
SOM,SOM,2025,manufacturing,Manufacturing,128825.30258856365
SOM,SOM,2025,mineral-extraction,Mineral Extraction,33518.3401186737
SOM,SOM,2025,power,Power,286320.4493740246
SOM,SOM,2025,transportation,Transportation,7352677.071740562
SOM,SOM,2025,waste,Waste,3072377.907552787
SPM,SPM,2015,agriculture,Agriculture,0.0
SPM,SPM,2015,buildings,Buildings,3327.362569870378
SPM,SPM,2015,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2015,manufacturing,Manufacturing,972.586350367128
SPM,SPM,2015,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2015,power,Power,41425.44943600999
SPM,SPM,2015,transportation,Transportation,35841.48545466995
SPM,SPM,2015,waste,Waste,5532.203303029653
SPM,SPM,2016,agriculture,Agriculture,0.0
SPM,SPM,2016,buildings,Buildings,4076.684342451711
SPM,SPM,2016,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2016,manufacturing,Manufacturing,844.3902966093601
SPM,SPM,2016,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2016,power,Power,41558.468194050365
SPM,SPM,2016,transportation,Transportation,35418.2885383655
SPM,SPM,2016,waste,Waste,5531.428311113563
SPM,SPM,2017,agriculture,Agriculture,0.0
SPM,SPM,2017,buildings,Buildings,3375.2295428511334
SPM,SPM,2017,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2017,manufacturing,Manufacturing,1338.8931158382004
SPM,SPM,2017,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2017,power,Power,41422.26628909642
SPM,SPM,2017,transportation,Transportation,39959.0539672294
SPM,SPM,2017,waste,Waste,5538.710442450252
SPM,SPM,2018,agriculture,Agriculture,0.0
SPM,SPM,2018,buildings,Buildings,4127.749674716093
SPM,SPM,2018,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2018,manufacturing,Manufacturing,1146.4833820194497
SPM,SPM,2018,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2018,power,Power,42132.9731747943
SPM,SPM,2018,transportation,Transportation,56372.123637918805
SPM,SPM,2018,waste,Waste,5536.817225039423
SPM,SPM,2019,agriculture,Agriculture,0.0
SPM,SPM,2019,buildings,Buildings,4197.2155506753625
SPM,SPM,2019,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2019,manufacturing,Manufacturing,1026.788380830172
SPM,SPM,2019,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2019,power,Power,43234.52137062163
SPM,SPM,2019,transportation,Transportation,63818.80130767686
SPM,SPM,2019,waste,Waste,5533.525432849571
SPM,SPM,2020,agriculture,Agriculture,0.0
SPM,SPM,2020,buildings,Buildings,3365.249571572921
SPM,SPM,2020,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2020,manufacturing,Manufacturing,1013.5801547252156
SPM,SPM,2020,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2020,power,Power,43003.13095130958
SPM,SPM,2020,transportation,Transportation,50985.42442471633
SPM,SPM,2020,waste,Waste,5530.323320862791
SPM,SPM,2021,agriculture,Agriculture,0.0
SPM,SPM,2021,buildings,Buildings,3459.04641403
SPM,SPM,2021,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2021,manufacturing,Manufacturing,1236.846908773992
SPM,SPM,2021,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2021,power,Power,42135.9045616356
SPM,SPM,2021,transportation,Transportation,66061.9285156612
SPM,SPM,2021,waste,Waste,5522.905469891766
SPM,SPM,2022,agriculture,Agriculture,0.0
SPM,SPM,2022,buildings,Buildings,3508.6702684800007
SPM,SPM,2022,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2022,manufacturing,Manufacturing,1290.8797661464514
SPM,SPM,2022,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2022,power,Power,42135.843793618165
SPM,SPM,2022,transportation,Transportation,91073.69811431885
SPM,SPM,2022,waste,Waste,5518.152070831519
SPM,SPM,2023,agriculture,Agriculture,0.0
SPM,SPM,2023,buildings,Buildings,3524.67106469
SPM,SPM,2023,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2023,manufacturing,Manufacturing,1368.3601775644515
SPM,SPM,2023,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2023,power,Power,42135.79526360424
SPM,SPM,2023,transportation,Transportation,91975.96919224192
SPM,SPM,2023,waste,Waste,5513.233137375599
SPM,SPM,2024,agriculture,Agriculture,0.0
SPM,SPM,2024,buildings,Buildings,3531.03990436
SPM,SPM,2024,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2024,manufacturing,Manufacturing,1368.3601775644515
SPM,SPM,2024,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2024,power,Power,42266.8146458098
SPM,SPM,2024,transportation,Transportation,76046.04049808363
SPM,SPM,2024,waste,Waste,5458.533008811744
SPM,SPM,2025,agriculture,Agriculture,0.0
SPM,SPM,2025,buildings,Buildings,3538.11499636
SPM,SPM,2025,fluorinated-gases,Fluorinated Gases,0.0
SPM,SPM,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
SPM,SPM,2025,manufacturing,Manufacturing,1368.3601775644513
SPM,SPM,2025,mineral-extraction,Mineral Extraction,0.0
SPM,SPM,2025,power,Power,42135.8146458098
SPM,SPM,2025,transportation,Transportation,87144.3491724731
SPM,SPM,2025,waste,Waste,5401.554725233116
SRB,SRB,2015,agriculture,Agriculture,5703308.55235191
SRB,SRB,2015,buildings,Buildings,2667045.4544870704
SRB,SRB,2015,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2015,fossil-fuel-operations,Fossil Fuel Operations,8397231.96519504
SRB,SRB,2015,manufacturing,Manufacturing,4356853.106912194
SRB,SRB,2015,mineral-extraction,Mineral Extraction,83123.50988488203
SRB,SRB,2015,power,Power,30174215.0
SRB,SRB,2015,transportation,Transportation,9439500.346477944
SRB,SRB,2015,waste,Waste,2251113.124471875
SRB,SRB,2016,agriculture,Agriculture,5808730.17168378
SRB,SRB,2016,buildings,Buildings,3221367.334414715
SRB,SRB,2016,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2016,fossil-fuel-operations,Fossil Fuel Operations,8018985.54014819
SRB,SRB,2016,manufacturing,Manufacturing,4855853.486928787
SRB,SRB,2016,mineral-extraction,Mineral Extraction,64469.87262015568
SRB,SRB,2016,power,Power,30210014.0
SRB,SRB,2016,transportation,Transportation,9628706.392568754
SRB,SRB,2016,waste,Waste,2252769.701569169
SRB,SRB,2017,agriculture,Agriculture,6035864.192210101
SRB,SRB,2017,buildings,Buildings,3156615.8987017814
SRB,SRB,2017,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2017,fossil-fuel-operations,Fossil Fuel Operations,7836028.947725509
SRB,SRB,2017,manufacturing,Manufacturing,5469486.806427076
SRB,SRB,2017,mineral-extraction,Mineral Extraction,69814.00306154601
SRB,SRB,2017,power,Power,29488992.0
SRB,SRB,2017,transportation,Transportation,9836762.346215105
SRB,SRB,2017,waste,Waste,2232019.937960468
SRB,SRB,2018,agriculture,Agriculture,6584060.294577126
SRB,SRB,2018,buildings,Buildings,2846539.5687436843
SRB,SRB,2018,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2018,fossil-fuel-operations,Fossil Fuel Operations,7667071.82610832
SRB,SRB,2018,manufacturing,Manufacturing,6029841.2239472
SRB,SRB,2018,mineral-extraction,Mineral Extraction,96303.04672286945
SRB,SRB,2018,power,Power,27912784.0
SRB,SRB,2018,transportation,Transportation,10064715.037581287
SRB,SRB,2018,waste,Waste,2229388.8108666334
SRB,SRB,2019,agriculture,Agriculture,5682436.205788582
SRB,SRB,2019,buildings,Buildings,2829414.8242030847
SRB,SRB,2019,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2019,fossil-fuel-operations,Fossil Fuel Operations,7379740.508529958
SRB,SRB,2019,manufacturing,Manufacturing,5711945.005586678
SRB,SRB,2019,mineral-extraction,Mineral Extraction,138240.64076394873
SRB,SRB,2019,power,Power,28048073.0
SRB,SRB,2019,transportation,Transportation,10131618.84319714
SRB,SRB,2019,waste,Waste,2226330.4765562257
SRB,SRB,2020,agriculture,Agriculture,5840511.976948289
SRB,SRB,2020,buildings,Buildings,3190063.449136951
SRB,SRB,2020,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2020,fossil-fuel-operations,Fossil Fuel Operations,7239118.268250909
SRB,SRB,2020,manufacturing,Manufacturing,5072918.249813883
SRB,SRB,2020,mineral-extraction,Mineral Extraction,144619.83155589213
SRB,SRB,2020,power,Power,29385334.0
SRB,SRB,2020,transportation,Transportation,8929781.627449809
SRB,SRB,2020,waste,Waste,2220196.311578572
SRB,SRB,2021,agriculture,Agriculture,6700804.299449366
SRB,SRB,2021,buildings,Buildings,2995679.246906
SRB,SRB,2021,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2021,fossil-fuel-operations,Fossil Fuel Operations,6611965.544246811
SRB,SRB,2021,manufacturing,Manufacturing,5517418.454220073
SRB,SRB,2021,mineral-extraction,Mineral Extraction,184878.1698050053
SRB,SRB,2021,power,Power,26797333.0
SRB,SRB,2021,transportation,Transportation,9530770.32459738
SRB,SRB,2021,waste,Waste,2209017.0849605566
SRB,SRB,2022,agriculture,Agriculture,5252404.442675875
SRB,SRB,2022,buildings,Buildings,3108572.5142160007
SRB,SRB,2022,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2022,fossil-fuel-operations,Fossil Fuel Operations,6686260.105071508
SRB,SRB,2022,manufacturing,Manufacturing,5769582.06289949
SRB,SRB,2022,mineral-extraction,Mineral Extraction,307997.2454777137
SRB,SRB,2022,power,Power,26413416.0
SRB,SRB,2022,transportation,Transportation,10090981.449247906
SRB,SRB,2022,waste,Waste,2204259.842700965
SRB,SRB,2023,agriculture,Agriculture,5716835.279271701
SRB,SRB,2023,buildings,Buildings,3100556.360968
SRB,SRB,2023,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2023,fossil-fuel-operations,Fossil Fuel Operations,7359802.33697418
SRB,SRB,2023,manufacturing,Manufacturing,5470602.166108299
SRB,SRB,2023,mineral-extraction,Mineral Extraction,427951.5090682289
SRB,SRB,2023,power,Power,26784118.0
SRB,SRB,2023,transportation,Transportation,10484682.132670674
SRB,SRB,2023,waste,Waste,2199596.7649004804
SRB,SRB,2024,agriculture,Agriculture,5838405.752227407
SRB,SRB,2024,buildings,Buildings,3123232.105824
SRB,SRB,2024,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2024,fossil-fuel-operations,Fossil Fuel Operations,8784292.701912321
SRB,SRB,2024,manufacturing,Manufacturing,5210661.031684285
SRB,SRB,2024,mineral-extraction,Mineral Extraction,360947.5090682289
SRB,SRB,2024,power,Power,26364370.0
SRB,SRB,2024,transportation,Transportation,10833408.061367696
SRB,SRB,2024,waste,Waste,2196900.8026347496
SRB,SRB,2025,agriculture,Agriculture,5806212.712619355
SRB,SRB,2025,buildings,Buildings,3145913.434602001
SRB,SRB,2025,fluorinated-gases,Fluorinated Gases,0.0
SRB,SRB,2025,fossil-fuel-operations,Fossil Fuel Operations,8597872.376239948
SRB,SRB,2025,manufacturing,Manufacturing,5464466.040737521
SRB,SRB,2025,mineral-extraction,Mineral Extraction,360947.5090682289
SRB,SRB,2025,power,Power,27438650.0
SRB,SRB,2025,transportation,Transportation,11093694.186051344
SRB,SRB,2025,waste,Waste,2185595.2913934723
SSD,SSD,2015,agriculture,Agriculture,41476539.54611376
SSD,SSD,2015,buildings,Buildings,958208.7789888098
SSD,SSD,2015,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2015,fossil-fuel-operations,Fossil Fuel Operations,3246272.143284762
SSD,SSD,2015,manufacturing,Manufacturing,52303.75616782709
SSD,SSD,2015,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2015,power,Power,512608.0
SSD,SSD,2015,transportation,Transportation,2762838.979572842
SSD,SSD,2015,waste,Waste,826613.571327524
SSD,SSD,2016,agriculture,Agriculture,41276103.24789776
SSD,SSD,2016,buildings,Buildings,961595.0746977048
SSD,SSD,2016,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2016,fossil-fuel-operations,Fossil Fuel Operations,2949876.7221409967
SSD,SSD,2016,manufacturing,Manufacturing,53610.62177708255
SSD,SSD,2016,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2016,power,Power,461244.0
SSD,SSD,2016,transportation,Transportation,2799284.7449231874
SSD,SSD,2016,waste,Waste,825208.7876196372
SSD,SSD,2017,agriculture,Agriculture,41471404.43807311
SSD,SSD,2017,buildings,Buildings,970561.6378272136
SSD,SSD,2017,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2017,fossil-fuel-operations,Fossil Fuel Operations,2574743.427792081
SSD,SSD,2017,manufacturing,Manufacturing,81119.4669800275
SSD,SSD,2017,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2017,power,Power,479764.0
SSD,SSD,2017,transportation,Transportation,2836337.1711756694
SSD,SSD,2017,waste,Waste,801041.9140085991
SSD,SSD,2018,agriculture,Agriculture,44618646.22135802
SSD,SSD,2018,buildings,Buildings,821482.7542805773
SSD,SSD,2018,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2018,fossil-fuel-operations,Fossil Fuel Operations,2389700.5361694773
SSD,SSD,2018,manufacturing,Manufacturing,62746.24156924744
SSD,SSD,2018,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2018,power,Power,475767.0
SSD,SSD,2018,transportation,Transportation,2897813.819100347
SSD,SSD,2018,waste,Waste,807957.8716958446
SSD,SSD,2019,agriculture,Agriculture,45170491.8742244
SSD,SSD,2019,buildings,Buildings,914043.6454620392
SSD,SSD,2019,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2019,fossil-fuel-operations,Fossil Fuel Operations,3586460.4180621183
SSD,SSD,2019,manufacturing,Manufacturing,63476.578061280445
SSD,SSD,2019,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2019,power,Power,480306.0
SSD,SSD,2019,transportation,Transportation,2904672.258402858
SSD,SSD,2019,waste,Waste,914338.8578501656
SSD,SSD,2020,agriculture,Agriculture,45725255.994755015
SSD,SSD,2020,buildings,Buildings,833536.0709657057
SSD,SSD,2020,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2020,fossil-fuel-operations,Fossil Fuel Operations,3558517.943059789
SSD,SSD,2020,manufacturing,Manufacturing,55006.75528558854
SSD,SSD,2020,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2020,power,Power,481755.0
SSD,SSD,2020,transportation,Transportation,2611592.307692396
SSD,SSD,2020,waste,Waste,926206.4727432072
SSD,SSD,2021,agriculture,Agriculture,44435134.38973931
SSD,SSD,2021,buildings,Buildings,828291.96128
SSD,SSD,2021,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2021,fossil-fuel-operations,Fossil Fuel Operations,4069088.918148762
SSD,SSD,2021,manufacturing,Manufacturing,56314.62730556275
SSD,SSD,2021,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2021,power,Power,492748.0
SSD,SSD,2021,transportation,Transportation,2658293.776081049
SSD,SSD,2021,waste,Waste,936168.0729801252
SSD,SSD,2022,agriculture,Agriculture,45077652.762862645
SSD,SSD,2022,buildings,Buildings,805504.267922
SSD,SSD,2022,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2022,fossil-fuel-operations,Fossil Fuel Operations,4180979.602022448
SSD,SSD,2022,manufacturing,Manufacturing,56914.70751676357
SSD,SSD,2022,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2022,power,Power,438000.0
SSD,SSD,2022,transportation,Transportation,3041275.3120190124
SSD,SSD,2022,waste,Waste,954449.1815882724
SSD,SSD,2023,agriculture,Agriculture,45973058.13002335
SSD,SSD,2023,buildings,Buildings,777362.7352019999
SSD,SSD,2023,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2023,fossil-fuel-operations,Fossil Fuel Operations,4289274.279341308
SSD,SSD,2023,manufacturing,Manufacturing,57823.15908721952
SSD,SSD,2023,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2023,power,Power,482793.0
SSD,SSD,2023,transportation,Transportation,3053779.072932904
SSD,SSD,2023,waste,Waste,989707.579951916
SSD,SSD,2024,agriculture,Agriculture,46346207.62011968
SSD,SSD,2024,buildings,Buildings,820705.484708
SSD,SSD,2024,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2024,fossil-fuel-operations,Fossil Fuel Operations,2386317.750472512
SSD,SSD,2024,manufacturing,Manufacturing,57823.15908721952
SSD,SSD,2024,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2024,power,Power,484250.0
SSD,SSD,2024,transportation,Transportation,3099163.849287848
SSD,SSD,2024,waste,Waste,1029073.2965148542
SSD,SSD,2025,agriculture,Agriculture,46349761.92963154
SSD,SSD,2025,buildings,Buildings,864609.8318899999
SSD,SSD,2025,fluorinated-gases,Fluorinated Gases,0.0
SSD,SSD,2025,fossil-fuel-operations,Fossil Fuel Operations,3114918.7791410047
SSD,SSD,2025,manufacturing,Manufacturing,57823.15908721952
SSD,SSD,2025,mineral-extraction,Mineral Extraction,0.0
SSD,SSD,2025,power,Power,482793.0
SSD,SSD,2025,transportation,Transportation,3186193.56159324
SSD,SSD,2025,waste,Waste,1049990.3727759204
STP,STP,2015,agriculture,Agriculture,9887.399999999996
STP,STP,2015,buildings,Buildings,30942.907209318164
STP,STP,2015,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2015,manufacturing,Manufacturing,15330.544477468267
STP,STP,2015,mineral-extraction,Mineral Extraction,1161.3976178648666
STP,STP,2015,power,Power,78201.9685152665
STP,STP,2015,transportation,Transportation,77627.67574191479
STP,STP,2015,waste,Waste,27054.71255078808
STP,STP,2016,agriculture,Agriculture,9827.1
STP,STP,2016,buildings,Buildings,31842.558133882165
STP,STP,2016,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2016,manufacturing,Manufacturing,12227.258355803197
STP,STP,2016,mineral-extraction,Mineral Extraction,1089.9282427437993
STP,STP,2016,power,Power,85238.49429729089
STP,STP,2016,transportation,Transportation,81093.07016071021
STP,STP,2016,waste,Waste,28102.66878696894
STP,STP,2017,agriculture,Agriculture,10700.399999999994
STP,STP,2017,buildings,Buildings,31400.106101212343
STP,STP,2017,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2017,manufacturing,Manufacturing,13223.859362792731
STP,STP,2017,mineral-extraction,Mineral Extraction,2019.049441228865
STP,STP,2017,power,Power,86752.79025885805
STP,STP,2017,transportation,Transportation,79547.64994952967
STP,STP,2017,waste,Waste,29281.91145646405
STP,STP,2018,agriculture,Agriculture,10390.499999999996
STP,STP,2018,buildings,Buildings,32928.05415262394
STP,STP,2018,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2018,manufacturing,Manufacturing,14718.173355345243
STP,STP,2018,mineral-extraction,Mineral Extraction,2144.125228152535
STP,STP,2018,power,Power,85487.78153052296
STP,STP,2018,transportation,Transportation,76955.3441956829
STP,STP,2018,waste,Waste,30247.119107444152
STP,STP,2019,agriculture,Agriculture,10501.799999999994
STP,STP,2019,buildings,Buildings,34306.91876618509
STP,STP,2019,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2019,manufacturing,Manufacturing,16515.039297685395
STP,STP,2019,mineral-extraction,Mineral Extraction,4639.049291265828
STP,STP,2019,power,Power,85477.01721771824
STP,STP,2019,transportation,Transportation,95383.47504810484
STP,STP,2019,waste,Waste,31244.85687304056
STP,STP,2020,agriculture,Agriculture,10651.499999999996
STP,STP,2020,buildings,Buildings,33544.34046987959
STP,STP,2020,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2020,manufacturing,Manufacturing,16462.80446585454
STP,STP,2020,mineral-extraction,Mineral Extraction,5817.520452462133
STP,STP,2020,power,Power,85296.10710969221
STP,STP,2020,transportation,Transportation,97046.14318330154
STP,STP,2020,waste,Waste,32194.40773517022
STP,STP,2021,agriculture,Agriculture,10917.899999999994
STP,STP,2021,buildings,Buildings,33171.34825282397
STP,STP,2021,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2021,manufacturing,Manufacturing,16924.452648545703
STP,STP,2021,mineral-extraction,Mineral Extraction,5658.049511992753
STP,STP,2021,power,Power,84617.1284086231
STP,STP,2021,transportation,Transportation,103204.42957669336
STP,STP,2021,waste,Waste,33452.16103035707
STP,STP,2022,agriculture,Agriculture,11061.899999999996
STP,STP,2022,buildings,Buildings,36165.31047762193
STP,STP,2022,fluorinated-gases,Fluorinated Gases,0.0
STP,STP,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
STP,STP,2022,manufacturing,Manufacturing,17577.20337869664
STP,STP,2022,mineral-extraction,Mineral Extraction,6140.757250784889
STP,STP,2022,power,Power,66766.70271217328
