iso3_country,country_name,Agriculture,Buildings,Fluorinated Gases,Fossil Fuel Operations,Manufacturing,Mineral Extraction,Power,Transportation,Waste,emissions_2025,change_2015_2025,percent_change_2015_2025,cluster,PC1,PC2
IRN,IRN,0.0310389638489819,0.1502103453268307,0.0186862170181284,0.3199011984983375,0.2050066883249982,0.0059420649370305,0.1841115626497959,0.0714986329243823,0.0136043264715142,1239690071.290264,288921255.7289587,30.38817123575812,3,2.559322668152932,-1.4167948210060692
IRQ,IRQ,0.0181455682808904,0.0233144577232216,0.0102962456925593,0.5221339086271928,0.0740882266803465,1.0268799468424948e-07,0.2449599089342345,0.0793325423874464,0.0277290389861137,516126545.8826731,162717654.77084452,46.04232062722951,3,1.8211484015026405,-2.0922572704689086
ISL,ISL,0.1190601705750173,0.0466855047472702,0.02736211226798,0.0,0.2810049379503204,0.0,0.000684195589569,0.4949443425595806,0.0302587363102623,9836851.4799131,1613267.2499886935,19.617568263218523,1,-0.2934526825092614,0.7583439791837966
ISR,ISR,0.0196901277086111,0.029073743466388,0.081524914766462,0.159038753035405,0.1056574219193562,3.231461947767742e-05,0.3747704267070804,0.1573140846782239,0.0728982130989955,93951283.5506936,9651875.065422503,11.449516952552395,3,1.0560584134831843,-0.0915774825285743
ITA,ITA,0.0895810765589848,0.1496347805703407,0.0435947123954197,0.0535961016529411,0.1405720707107604,0.0005861012118054,0.1878477609044128,0.2928450845674465,0.0417423114278885,377644987.1676097,-70586096.07552326,-15.747702181830933,0,1.782882235540196,1.4135151155925283
JAM,JAM,0.0802864201664889,0.0380242608432616,0.0189588610248842,0.0144955992060903,0.0672732855273012,0.1073327353719765,0.234996985419291,0.3929216708241625,0.0457101816165432,11230799.380855726,683455.1734106652,6.479879294431619,4,-1.573567160520617,0.3707755735729365
JEY,JEY,0.0,0.0,0.0,0.0,0.0,0.0,0.6994071400394436,0.2902407780361878,0.0103520819243684,1070884.1204534462,96566.44517114408,9.911186835768389,1,-0.7129864582339454,1.8325263602996356
JOR,JOR,0.0376135233826935,0.0864763401968424,0.1015169912821076,0.0141716177384963,0.138432068197388,8.735426494360392e-07,0.2383767250351183,0.2564036268685213,0.1270082337561829,38921969.0898326,953999.64484445,2.512643311691192,2,0.1826860754568767,0.737130210341173
JPN,JPN,0.0343712526726657,0.0898448320100713,0.0204876018633111,0.0349702794526332,0.1822383977567722,0.0004262239501034,0.3488112937816538,0.2750088480198244,0.0138412704929646,1288640112.983194,-283975411.4927571,-18.057523092771664,0,2.55370203443094,1.5122528411104763
KAZ,KAZ,0.0572629012492583,0.1083924847715024,0.0112338114721437,0.2669264711111184,0.0828272387155094,0.0323816883730852,0.3335768605235331,0.0894256231031122,0.0179729206807369,398779125.6152464,84925528.5009005,27.058962931038096,3,1.3670700290097637,-1.1664467531973206
KEN,KEN,0.6040441808006383,0.0574792277985155,0.0015722004100285,0.0,0.0693928655426777,0.0009330852932886,0.0107204091665586,0.1953023358292255,0.0605556951590669,116662518.23243476,30006920.14372763,34.627791862921896,2,-1.2042580069304112,-2.023593038007509
KGZ,KGZ,0.2268041330571674,0.1913290379784042,8.60442856543946e-05,0.0430208597335859,0.0810146333067045,0.0020521498434884,0.1098347242346128,0.2792044064469851,0.066654011113397,25037182.69744239,1289837.8811749108,5.431503568733049,2,-0.5028114255242184,0.3041894045745743
KHM,KHM,0.4817934583731187,0.0443300408023637,0.0140914959254669,0.0002012045118809,0.1202873983406189,2.6948685697065094e-06,0.1995136834941388,0.0993996627247042,0.0403803609591378,50095207.43147132,18258751.263027143,57.35170763486218,2,-0.5602527326750171,-1.8634641971778385
KOR,KOR,0.0265848544114932,0.077191065374627,0.0351408052731737,0.0731990022096472,0.2369493857133109,6.0649075155194434e-05,0.3750750806106336,0.1545772871615179,0.021221870170441,714434190.2232554,-36547729.32505703,-4.8666590198388695,0,2.9497859790994783,1.059106179511106
