iso3_country,year,sector,gas,emissions_quantity_units,temporal_granularity,sector_emissions_quantity
GLP,2018,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2018,power,co2e_100yr,tonnes,annual,1386921.182936991
GLP,2018,transportation,co2e_100yr,tonnes,annual,1554729.9671989654
GLP,2018,waste,co2e_100yr,tonnes,annual,110917.55786180552
GLP,2019,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2019,buildings,co2e_100yr,tonnes,annual,77258.29969524688
GLP,2019,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-1588027.2285044543
GLP,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2019,manufacturing,co2e_100yr,tonnes,annual,199959.63452309323
GLP,2019,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2019,power,co2e_100yr,tonnes,annual,1348663.182936991
GLP,2019,transportation,co2e_100yr,tonnes,annual,1587847.536665267
GLP,2019,waste,co2e_100yr,tonnes,annual,110854.42057406131
GLP,2020,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2020,buildings,co2e_100yr,tonnes,annual,77259.95633444321
GLP,2020,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,1094055.6353493438
GLP,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2020,manufacturing,co2e_100yr,tonnes,annual,198918.1588814783
GLP,2020,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2020,power,co2e_100yr,tonnes,annual,1260439.182936991
GLP,2020,transportation,co2e_100yr,tonnes,annual,1432653.2000385579
GLP,2020,waste,co2e_100yr,tonnes,annual,110982.65869806026
GLP,2021,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2021,buildings,co2e_100yr,tonnes,annual,77260.83958875519
GLP,2021,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,852429.924837
GLP,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2021,manufacturing,co2e_100yr,tonnes,annual,203972.4129223775
GLP,2021,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2021,power,co2e_100yr,tonnes,annual,1058559.182936991
GLP,2021,transportation,co2e_100yr,tonnes,annual,1493776.2390000653
GLP,2021,waste,co2e_100yr,tonnes,annual,110380.19688795581
GLP,2022,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2022,buildings,co2e_100yr,tonnes,annual,77262.23093875518
GLP,2022,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-323026.3687307001
GLP,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2022,manufacturing,co2e_100yr,tonnes,annual,205231.63298478894
GLP,2022,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2022,power,co2e_100yr,tonnes,annual,1026129.182936991
GLP,2022,transportation,co2e_100yr,tonnes,annual,1701488.0662305066
GLP,2022,waste,co2e_100yr,tonnes,annual,108870.16558047658
GLP,2023,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2023,buildings,co2e_100yr,tonnes,annual,80406.37115853828
GLP,2023,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-2112445.921731365
GLP,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2023,manufacturing,co2e_100yr,tonnes,annual,207073.6912796269
GLP,2023,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2023,power,co2e_100yr,tonnes,annual,1026125.632768416
GLP,2023,transportation,co2e_100yr,tonnes,annual,1661265.7648965362
GLP,2023,waste,co2e_100yr,tonnes,annual,107965.79735752214
GLP,2024,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2024,buildings,co2e_100yr,tonnes,annual,81063.95272876452
GLP,2024,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,647458.1264599999
GLP,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2024,manufacturing,co2e_100yr,tonnes,annual,207073.6912796269
GLP,2024,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2024,power,co2e_100yr,tonnes,annual,1028999.8552324271
GLP,2024,transportation,co2e_100yr,tonnes,annual,1690194.4269030464
GLP,2024,waste,co2e_100yr,tonnes,annual,106916.35748864354
GLP,2025,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2025,buildings,co2e_100yr,tonnes,annual,81331.6016487645
GLP,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
GLP,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,151.44544439999996
GLP,2025,manufacturing,co2e_100yr,tonnes,annual,207073.6912796269
GLP,2025,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2025,power,co2e_100yr,tonnes,annual,769058.8552324271
GLP,2025,transportation,co2e_100yr,tonnes,annual,1597927.1441488562
GLP,2025,waste,co2e_100yr,tonnes,annual,104526.24538203099
GLP,2026,agriculture,co2e_100yr,tonnes,annual,0.0
GLP,2026,buildings,co2e_100yr,tonnes,annual,20156.934834191125
GLP,2026,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GLP,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
GLP,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,37.86136109999998
GLP,2026,manufacturing,co2e_100yr,tonnes,annual,56768.9407345686
GLP,2026,mineral-extraction,co2e_100yr,tonnes,annual,0.0
GLP,2026,power,co2e_100yr,tonnes,annual,189533.39125750936
GLP,2026,transportation,co2e_100yr,tonnes,annual,467942.3657114323
GLP,2026,waste,co2e_100yr,tonnes,annual,25516.332083342415
GMB,2015,agriculture,co2e_100yr,tonnes,annual,1609696.6505512143
GMB,2015,buildings,co2e_100yr,tonnes,annual,153992.678809205
GMB,2015,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,306828.9785835157
GMB,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2015,manufacturing,co2e_100yr,tonnes,annual,64844.2153634425
GMB,2015,mineral-extraction,co2e_100yr,tonnes,annual,4723.98295490796
GMB,2015,power,co2e_100yr,tonnes,annual,237797.1038964
GMB,2015,transportation,co2e_100yr,tonnes,annual,1249205.5978019687
GMB,2015,waste,co2e_100yr,tonnes,annual,300008.95779521845
GMB,2016,agriculture,co2e_100yr,tonnes,annual,1471773.1406850934
GMB,2016,buildings,co2e_100yr,tonnes,annual,155081.48110582144
GMB,2016,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-2084445.2913448652
GMB,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2016,manufacturing,co2e_100yr,tonnes,annual,52294.7740494486
GMB,2016,mineral-extraction,co2e_100yr,tonnes,annual,4433.280393926696
GMB,2016,power,co2e_100yr,tonnes,annual,253066.376716
GMB,2016,transportation,co2e_100yr,tonnes,annual,1320644.561857269
GMB,2016,waste,co2e_100yr,tonnes,annual,304310.78400100756
GMB,2017,agriculture,co2e_100yr,tonnes,annual,1334862.7497863013
GMB,2017,buildings,co2e_100yr,tonnes,annual,150551.12812816727
GMB,2017,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-228126.38222282063
GMB,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2017,manufacturing,co2e_100yr,tonnes,annual,56426.30613792237
GMB,2017,mineral-extraction,co2e_100yr,tonnes,annual,8212.476916074038
GMB,2017,power,co2e_100yr,tonnes,annual,264101.157554
GMB,2017,transportation,co2e_100yr,tonnes,annual,1344569.4919710304
GMB,2017,waste,co2e_100yr,tonnes,annual,308398.64710802364
GMB,2018,agriculture,co2e_100yr,tonnes,annual,1154017.6987387298
GMB,2018,buildings,co2e_100yr,tonnes,annual,154392.36731817035
GMB,2018,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,590402.3586640155
GMB,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2018,manufacturing,co2e_100yr,tonnes,annual,62583.410902773816
GMB,2018,mineral-extraction,co2e_100yr,tonnes,annual,8721.220732498054
GMB,2018,power,co2e_100yr,tonnes,annual,327877.682266
GMB,2018,transportation,co2e_100yr,tonnes,annual,1348508.384666278
GMB,2018,waste,co2e_100yr,tonnes,annual,311887.01943833346
GMB,2019,agriculture,co2e_100yr,tonnes,annual,1174957.6142855042
GMB,2019,buildings,co2e_100yr,tonnes,annual,155691.938425341
GMB,2019,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,1455398.7484271424
GMB,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2019,manufacturing,co2e_100yr,tonnes,annual,69975.24198279747
GMB,2019,mineral-extraction,co2e_100yr,tonnes,annual,18870.20853694119
GMB,2019,power,co2e_100yr,tonnes,annual,386536.5749064
GMB,2019,transportation,co2e_100yr,tonnes,annual,1563126.3343370506
GMB,2019,waste,co2e_100yr,tonnes,annual,317526.6567615732
GMB,2020,agriculture,co2e_100yr,tonnes,annual,1135546.9612062292
GMB,2020,buildings,co2e_100yr,tonnes,annual,152675.88983754997
GMB,2020,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-636836.5161302607
GMB,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2020,manufacturing,co2e_100yr,tonnes,annual,69318.5658361065
GMB,2020,mineral-extraction,co2e_100yr,tonnes,annual,23663.612358706898
GMB,2020,power,co2e_100yr,tonnes,annual,403732.9538656
GMB,2020,transportation,co2e_100yr,tonnes,annual,1630251.02449485
GMB,2020,waste,co2e_100yr,tonnes,annual,323064.2769050986
GMB,2021,agriculture,co2e_100yr,tonnes,annual,799869.2653231875
GMB,2021,buildings,co2e_100yr,tonnes,annual,154237.35149770678
GMB,2021,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,-640034.6537417287
GMB,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2021,manufacturing,co2e_100yr,tonnes,annual,71269.59657133534
GMB,2021,mineral-extraction,co2e_100yr,tonnes,annual,23014.99598788253
GMB,2021,power,co2e_100yr,tonnes,annual,419847.2230956
GMB,2021,transportation,co2e_100yr,tonnes,annual,1697219.0099414007
GMB,2021,waste,co2e_100yr,tonnes,annual,326948.63263188675
GMB,2022,agriculture,co2e_100yr,tonnes,annual,799512.3149958156
GMB,2022,buildings,co2e_100yr,tonnes,annual,162070.16601027732
GMB,2022,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-2675581.047715286
GMB,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2022,manufacturing,co2e_100yr,tonnes,annual,74003.87652123757
GMB,2022,mineral-extraction,co2e_100yr,tonnes,annual,24978.4045401001
GMB,2022,power,co2e_100yr,tonnes,annual,429686.1893018
GMB,2022,transportation,co2e_100yr,tonnes,annual,1783872.972815182
GMB,2022,waste,co2e_100yr,tonnes,annual,332006.1379727481
GMB,2023,agriculture,co2e_100yr,tonnes,annual,797437.198572642
GMB,2023,buildings,co2e_100yr,tonnes,annual,159525.76857961138
GMB,2023,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,1054537.2780776387
GMB,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2023,manufacturing,co2e_100yr,tonnes,annual,73161.30456287747
GMB,2023,mineral-extraction,co2e_100yr,tonnes,annual,24209.391218225395
GMB,2023,power,co2e_100yr,tonnes,annual,429672.6579016
GMB,2023,transportation,co2e_100yr,tonnes,annual,1846676.1286614533
GMB,2023,waste,co2e_100yr,tonnes,annual,341154.87588871736
GMB,2024,agriculture,co2e_100yr,tonnes,annual,677175.7110126421
GMB,2024,buildings,co2e_100yr,tonnes,annual,160989.01322422913
GMB,2024,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,1121540.426718876
GMB,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2024,manufacturing,co2e_100yr,tonnes,annual,73161.30456287747
GMB,2024,mineral-extraction,co2e_100yr,tonnes,annual,24209.3912182254
GMB,2024,power,co2e_100yr,tonnes,annual,430855.189836
GMB,2024,transportation,co2e_100yr,tonnes,annual,1865135.497860108
GMB,2024,waste,co2e_100yr,tonnes,annual,348834.0288226641
GMB,2025,agriculture,co2e_100yr,tonnes,annual,672511.7908313582
GMB,2025,buildings,co2e_100yr,tonnes,annual,161657.20617022912
GMB,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,955022.9579494466
GMB,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2025,manufacturing,co2e_100yr,tonnes,annual,73161.30456287747
GMB,2025,mineral-extraction,co2e_100yr,tonnes,annual,24209.3912182254
GMB,2025,power,co2e_100yr,tonnes,annual,429684.189836
GMB,2025,transportation,co2e_100yr,tonnes,annual,1918594.7199548646
GMB,2025,waste,co2e_100yr,tonnes,annual,355515.29748690664
GMB,2026,agriculture,co2e_100yr,tonnes,annual,170227.21022566053
GMB,2026,buildings,co2e_100yr,tonnes,annual,40102.82495105728
GMB,2026,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GMB,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
GMB,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GMB,2026,manufacturing,co2e_100yr,tonnes,annual,18140.41593939232
GMB,2026,mineral-extraction,co2e_100yr,tonnes,annual,5935.824022841996
GMB,2026,power,co2e_100yr,tonnes,annual,106197.3669570792
GMB,2026,transportation,co2e_100yr,tonnes,annual,482528.9290766632
GMB,2026,waste,co2e_100yr,tonnes,annual,85735.98844748808
GNB,2015,agriculture,co2e_100yr,tonnes,annual,2382428.1186696477
GNB,2015,buildings,co2e_100yr,tonnes,annual,355051.99683438655
GNB,2015,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,8272564.362964557
GNB,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2015,manufacturing,co2e_100yr,tonnes,annual,40392.95419534571
GNB,2015,mineral-extraction,co2e_100yr,tonnes,annual,2789.3378624219795
GNB,2015,power,co2e_100yr,tonnes,annual,88144.61675460974
GNB,2015,transportation,co2e_100yr,tonnes,annual,825946.6170654785
GNB,2015,waste,co2e_100yr,tonnes,annual,247014.3167988067
GNB,2016,agriculture,co2e_100yr,tonnes,annual,2468957.4573393962
GNB,2016,buildings,co2e_100yr,tonnes,annual,349906.69866165874
GNB,2016,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-27245481.08988206
GNB,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2016,manufacturing,co2e_100yr,tonnes,annual,32994.13919279084
GNB,2016,mineral-extraction,co2e_100yr,tonnes,annual,2617.692835683595
GNB,2016,power,co2e_100yr,tonnes,annual,89400.93804034819
GNB,2016,transportation,co2e_100yr,tonnes,annual,913437.1826766493
GNB,2016,waste,co2e_100yr,tonnes,annual,260418.5355426249
GNB,2017,agriculture,co2e_100yr,tonnes,annual,2402678.668689411
GNB,2017,buildings,co2e_100yr,tonnes,annual,330500.7868961609
GNB,2017,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,8407854.3191884
GNB,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2017,manufacturing,co2e_100yr,tonnes,annual,35457.8322266292
GNB,2017,mineral-extraction,co2e_100yr,tonnes,annual,4849.179384223573
GNB,2017,power,co2e_100yr,tonnes,annual,71730.56232384368
GNB,2017,transportation,co2e_100yr,tonnes,annual,755866.1818517908
GNB,2017,waste,co2e_100yr,tonnes,annual,274143.60598548595
GNB,2018,agriculture,co2e_100yr,tonnes,annual,2463196.22694941
GNB,2018,buildings,co2e_100yr,tonnes,annual,327773.8818689975
GNB,2018,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,5753249.366156475
GNB,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2018,manufacturing,co2e_100yr,tonnes,annual,39123.523704727806
GNB,2018,mineral-extraction,co2e_100yr,tonnes,annual,5149.581124235639
GNB,2018,power,co2e_100yr,tonnes,annual,85518.65225908009
GNB,2018,transportation,co2e_100yr,tonnes,annual,733090.3720806107
GNB,2018,waste,co2e_100yr,tonnes,annual,286851.19164755556
GNB,2019,agriculture,co2e_100yr,tonnes,annual,2528709.6883047335
GNB,2019,buildings,co2e_100yr,tonnes,annual,325272.4281549477
GNB,2019,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-8414786.159426369
GNB,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2019,manufacturing,co2e_100yr,tonnes,annual,43514.32311316932
GNB,2019,mineral-extraction,co2e_100yr,tonnes,annual,11138.647906113009
GNB,2019,power,co2e_100yr,tonnes,annual,75750.22518573582
GNB,2019,transportation,co2e_100yr,tonnes,annual,851307.9448202796
GNB,2019,waste,co2e_100yr,tonnes,annual,299711.5315907359
GNB,2020,agriculture,co2e_100yr,tonnes,annual,2540382.223686459
GNB,2020,buildings,co2e_100yr,tonnes,annual,327722.4713497016
GNB,2020,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,5566747.10112787
GNB,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2020,manufacturing,co2e_100yr,tonnes,annual,42512.494276287944
GNB,2020,mineral-extraction,co2e_100yr,tonnes,annual,13969.079005442956
GNB,2020,power,co2e_100yr,tonnes,annual,70070.49431637657
GNB,2020,transportation,co2e_100yr,tonnes,annual,909895.6830844514
GNB,2020,waste,co2e_100yr,tonnes,annual,312266.9360975232
GNB,2021,agriculture,co2e_100yr,tonnes,annual,2126264.619295494
GNB,2021,buildings,co2e_100yr,tonnes,annual,327323.3375675582
GNB,2021,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,6572584.64860685
GNB,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2021,manufacturing,co2e_100yr,tonnes,annual,43673.403800011605
GNB,2021,mineral-extraction,co2e_100yr,tonnes,annual,13585.971380088073
GNB,2021,power,co2e_100yr,tonnes,annual,67380.89009669468
GNB,2021,transportation,co2e_100yr,tonnes,annual,936599.1044313337
GNB,2021,waste,co2e_100yr,tonnes,annual,325158.0244200433
GNB,2022,agriculture,co2e_100yr,tonnes,annual,2143011.520875475
GNB,2022,buildings,co2e_100yr,tonnes,annual,335339.88711125584
GNB,2022,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-25952375.49803693
GNB,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2022,manufacturing,co2e_100yr,tonnes,annual,45297.56421844806
GNB,2022,mineral-extraction,co2e_100yr,tonnes,annual,14745.311506605529
GNB,2022,power,co2e_100yr,tonnes,annual,67382.3248068155
GNB,2022,transportation,co2e_100yr,tonnes,annual,1058937.2696349425
GNB,2022,waste,co2e_100yr,tonnes,annual,336503.67001428804
GNB,2023,agriculture,co2e_100yr,tonnes,annual,2165054.889192528
GNB,2023,buildings,co2e_100yr,tonnes,annual,333906.76317484415
GNB,2023,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-9678063.021945024
GNB,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2023,manufacturing,co2e_100yr,tonnes,annual,44808.20653661834
GNB,2023,mineral-extraction,co2e_100yr,tonnes,annual,14291.242917950189
GNB,2023,power,co2e_100yr,tonnes,annual,67372.94504574833
GNB,2023,transportation,co2e_100yr,tonnes,annual,1057700.9332225232
GNB,2023,waste,co2e_100yr,tonnes,annual,345786.3694224424
GNB,2024,agriculture,co2e_100yr,tonnes,annual,2180761.2955625285
GNB,2024,buildings,co2e_100yr,tonnes,annual,336744.13811923825
GNB,2024,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,12863521.88776208
GNB,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2024,manufacturing,co2e_100yr,tonnes,annual,44808.20653661835
GNB,2024,mineral-extraction,co2e_100yr,tonnes,annual,14291.242917950189
GNB,2024,power,co2e_100yr,tonnes,annual,67568.93862667847
GNB,2024,transportation,co2e_100yr,tonnes,annual,1118469.3096622548
GNB,2024,waste,co2e_100yr,tonnes,annual,352795.68484871654
GNB,2025,agriculture,co2e_100yr,tonnes,annual,2180754.8385484437
GNB,2025,buildings,co2e_100yr,tonnes,annual,339033.51224523823
GNB,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
GNB,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,5560710.352164911
GNB,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
GNB,2025,manufacturing,co2e_100yr,tonnes,annual,44808.20653661835
GNB,2025,mineral-extraction,co2e_100yr,tonnes,annual,14291.24291795019
GNB,2025,power,co2e_100yr,tonnes,annual,67380.93862667847
GNB,2025,transportation,co2e_100yr,tonnes,annual,1103547.0815513032
GNB,2025,waste,co2e_100yr,tonnes,annual,360969.9664613035
